3981,3981,3981,4551,4551,4551,4481,4481,4481,4211,4211,4211
-0.19499,-0.65869,9.8034,0.0011444,-1.5259e-05,0.00036621,6.5292,23.648,-36.087,-15.231,3.6445,1.1634
-0.19499,-0.65869,9.8034,0.0011444,-1.5259e-05,0.00036621,6.5262,23.5,-37.132,-15.278,3.6251,1.1107
-0.19499,-0.65869,9.8034,0.0011444,-1.5259e-05,0.00036621,6.5277,23.351,-37.131,-15.345,3.6115,1.0524
-0.15431,-0.49358,9.9039,-0.014725,-0.030563,-0.0020752,6.5277,23.351,-37.131,-15.438,3.6073,0.98685
-0.20456,-0.47205,9.935,-0.015961,-0.025681,-0.005722,6.5277,23.351,-37.131,-15.545,3.6182,0.91597
-0.23807,-0.44095,9.978,-0.015961,-0.012238,-0.0093842,6.5262,23.5,-37.132,-15.671,3.6373,0.82841
-0.26677,-0.42419,10.012,-0.019608,0.0024261,-0.014267,6.5277,23.201,-37.131,-15.787,3.656,0.73157
-0.27635,-0.4888,10.064,-0.023285,0.0048676,-0.016708,6.5277,23.201,-37.131,-15.868,3.672,0.64662
-0.26677,-0.53665,10.153,-0.024521,-0.011002,-0.016708,5.925,23.204,-37.132,-15.927,3.6918,0.57885
-0.25003,-0.56776,10.184,-0.026962,-0.034225,-0.015503,6.3766,23.203,-37.131,-15.989,3.7163,0.51234
-0.25003,-0.56776,10.184,-0.028168,-0.045212,-0.015503,6.3766,23.203,-37.131,-16.05,3.7378,0.4443
-0.25003,-0.56776,10.184,-0.028168,-0.045212,-0.016708,6.3766,23.203,-37.131,-16.114,3.7598,0.38908
-0.25003,-0.56776,10.184,-0.028168,-0.04277,-0.01915,6.3766,23.203,-37.131,-16.173,3.7843,0.35929
-0.14952,-0.57016,10.177,-0.029404,-0.039108,-0.022827,6.3766,23.201,-36.981,-16.237,3.8051,0.34193
-0.11124,-0.57973,10.162,-0.030609,-0.013458,-0.02771,6.3782,23.199,-36.533,-16.311,3.8223,0.31254
-0.063385,-0.58929,10.213,-0.030609,0.032974,-0.033829,6.5292,23.198,-36.533,-16.381,3.8396,0.28094
-0.0035706,-0.60605,10.253,-0.029404,0.059845,-0.038712,6.5292,23.198,-36.533,-16.431,3.8685,0.2526
0.039505,-0.64194,10.256,-0.029404,0.057388,-0.039932,6.5292,23.198,-36.533,-16.47,3.906,0.22886
0.092148,-0.66347,10.196,-0.029404,0.042725,-0.038712,6.5292,23.346,-36.235,-16.511,3.9546,0.19928
0.11368,-0.6539,10.069,-0.026962,0.023209,-0.035034,6.5292,23.346,-36.235,-16.537,4.0004,0.16876
0.082581,-0.64433,10.038,-0.026962,0.0073242,-0.033829,6.0776,23.349,-36.237,-16.573,4.0385,0.1346
0.044296,-0.66347,10.071,-0.026962,-0.0024719,-0.032593,5.6259,23.351,-36.238,-16.587,4.0763,0.10561
0.063431,-0.68501,10.062,-0.028168,-0.0073547,-0.033829,5.7755,23.349,-36.237,-16.588,4.1103,0.089774
0.096939,-0.66826,9.9421,-0.024521,-0.011002,-0.032593,5.9265,23.349,-36.237,-16.557,4.1391,0.089037
0.12086,-0.66347,9.8058,-0.023285,-0.0159,-0.032593,5.9265,23.349,-36.237,-16.522,4.159,0.097765
0.13522,-0.68262,9.8656,-0.022064,-0.0159,-0.032593,5.9265,23.349,-36.237,-16.474,4.1773,0.11226
0.15675,-0.67783,9.9182,-0.020844,-0.011002,-0.033829,5.9265,23.349,-36.237,-16.43,4.1947,0.13051
0.21896,-0.65869,9.8225,-0.019608,-0.0049133,-0.035034,6.0776,23.349,-36.237,-16.385,4.2139,0.14259
0.207,-0.6563,9.7316,-0.018402,-1.5259e-05,-0.035034,6.3782,23.349,-36.533,-16.346,4.2348,0.14503
0.15196,-0.73047,9.8129,-0.014725,0.0024261,-0.035034,5.7755,23.351,-36.534,-16.307,4.256,0.14825
0.094543,-0.7879,9.8847,-0.012283,-0.0085602,-0.033829,6.3782,23.349,-36.533,-16.266,4.2714,0.15263
0.10651,-0.8549,9.8273,-0.0086365,-0.026886,-0.030151,6.0776,23.351,-36.534,-16.242,4.2832,0.15712
0.10651,-0.84532,9.7675,-0.0061951,-0.030563,-0.030151,6.3782,23.349,-36.533,-16.217,4.2904,0.15803
0.12564,-0.8214,9.7124,-0.0049591,-0.022003,-0.031387,6.3766,23.499,-36.534,-16.211,4.2898,0.1467
0.089752,-0.83098,9.6646,-0.0037384,-0.012238,-0.031387,6.3766,23.499,-36.534,-16.202,4.2934,0.14084
0.017975,-0.8214,9.6526,-0.001297,-0.0073547,-0.031387,6.3766,23.499,-36.534,-16.204,4.2944,0.14074
-0.056213,-0.79987,9.6167,-9.1553e-05,-0.014679,-0.030151,6.3766,23.499,-36.534,-16.206,4.289,0.12882
-0.096878,-0.75439,9.6071,0.0035858,-0.0024719,-0.030151,6.3766,23.499,-36.534,-16.228,4.2771,0.096761
-0.12082,-0.75201,9.6,0.0060272,0.010971,-0.031387,6.3766,23.499,-36.534,-16.24,4.259,0.054255
-0.14235,-0.76637,9.6287,0.0060272,0.0036469,-0.030151,6.3766,23.499,-36.534,-16.252,4.2407,0.0073923
-0.14714,-0.79507,9.6598,0.0072327,-0.019562,-0.026505,6.076,23.499,-36.238,-16.267,4.2236,-0.044571
-0.15431,-0.83098,9.7196,0.01091,-0.039108,-0.024048,6.076,23.499,-36.238,-16.282,4.2087,-0.096796
-0.17824,-0.85011,9.7364,0.012115,-0.048889,-0.021591,6.076,23.499,-36.238,-16.3,4.1938,-0.14362
-0.15671,-0.8214,9.7651,0.012115,-0.056213,-0.020386,5.7755,23.499,-36.089,-16.309,4.1809,-0.17465
-0.12082,-0.80466,9.7818,0.013351,-0.054993,-0.01915,5.9265,23.499,-36.089,-16.312,4.1683,-0.18838
-0.075348,-0.78551,9.8225,0.014572,-0.045212,-0.020386,5.9265,23.499,-36.089,-16.308,4.1563,-0.19215
-0.010742,-0.72569,9.7411,0.017029,-0.024445,-0.022827,5.7755,23.499,-36.089,-16.317,4.1461,-0.1958
0.0012207,-0.78072,9.8082,0.017029,-0.0024719,-0.024048,5.7755,23.497,-35.939,-16.317,4.1374,-0.19887
0.015579,-0.78311,9.9565,0.018234,0.015854,-0.026505,5.7755,23.497,-35.939,-16.323,4.1294,-0.20383
0.082581,-0.73047,9.9709,0.017029,0.021973,-0.026505,5.7724,23.503,-37.134,-16.323,4.1238,-0.21211
0.15196,-0.67065,9.8656,0.018234,0.019531,-0.026505,5.7755,23.351,-36.534,-16.32,4.1177,-0.21848
0.15915,-0.62997,9.8512,0.01947,0.013412,-0.025269,5.777,23.05,-36.534,-16.324,4.1119,-0.22564
0.16154,-0.63237,9.9086,0.01947,0.0024261,-0.022827,6.0791,23.05,-36.534,-16.321,4.107,-0.22974
0.18307,-0.63715,9.8847,0.01947,-0.0024719,-0.020386,5.9265,23.201,-36.534,-16.319,4.1023,-0.22998
0.20461,-0.65869,9.8752,0.01947,-0.0036774,-0.020386,5.9265,23.201,-36.534,-16.308,4.0995,-0.22127
0.21657,-0.66109,9.8656,0.01947,0.0012054,-0.020386,5.9265,23.201,-36.534,-16.296,4.0975,-0.21015
0.18547,-0.69218,9.8991,0.01947,0.0060883,-0.021591,5.9265,23.201,-36.534,-16.277,4.0951,-0.19748
0.1424,-0.69698,9.9589,0.01947,0.013412,-0.020386,5.9265,23.201,-36.534,-16.26,4.0942,-0.19038
0.14719,-0.70894,10.002,0.01947,0.013412,-0.020386,5.9265,23.201,-36.534,-16.232,4.0855,-0.16712
0.18307,-0.71611,9.9517,0.01947,0.0097656,-0.01915,5.9265,23.199,-36.237,-16.207,4.0784,-0.11655
0.16632,-0.73286,9.9063,0.017029,-1.5259e-05,-0.017944,5.928,23.198,-35.938,-16.183,4.0722,-0.058242
0.15196,-0.74722,9.9278,0.017029,0.024414,-0.021591,6.0791,23.198,-35.938,-16.175,4.0672,-0.022184
0.12564,-0.77115,9.9398,0.01947,0.074493,-0.02771,6.0776,23.201,-36.534,-16.18,4.0591,-0.015096
0.080185,-0.76398,9.9206,0.017029,0.096481,-0.030151,6.0776,23.351,-36.685,-16.18,4.0501,-0.027587
0.082581,-0.76637,9.9206,0.013351,0.073273,-0.02771,6.0776,23.351,-36.685,-16.177,4.0443,-0.045875
0.080185,-0.77594,9.9469,0.012115,0.029297,-0.020386,6.0776,23.351,-36.685,-16.167,4.0434,-0.063097
0.068222,-0.77594,9.923,0.012115,-0.011002,-0.014267,6.0776,23.351,-36.685,-16.157,4.042,-0.077305
0.017975,-0.79507,9.9206,0.01091,-0.031784,-0.011826,6.0776,23.351,-36.685,-16.143,4.0359,-0.082674
-0.0083466,-0.80466,9.9565,0.0096741,-0.036667,-0.01062,6.0776,23.351,-36.685,-16.134,4.0311,-0.066979
-0.046631,-0.80226,9.9685,0.0060272,-0.034225,-0.01062,6.076,23.5,-36.687,-16.122,4.0299,-0.039194
-0.058594,-0.76637,9.8656,0.0060272,-0.014679,-0.013062,6.076,23.653,-36.687,-16.115,4.0332,-0.010817
-0.077744,-0.70654,9.7675,0.0060272,0.02565,-0.016708,6.0745,24.101,-36.69,-16.117,4.0385,0.0078404
-0.080139,-0.75201,9.99,0.0035858,0.051285,-0.021591,6.0745,24.101,-36.69,-16.118,4.0453,0.017693
-0.044235,-0.75919,10.181,0.0011444,0.057388,-0.021591,6.0745,24.101,-36.69,-16.12,4.0559,0.027476
0.044296,-0.74483,10.102,-0.001297,0.046402,-0.020386,6.0745,24.101,-36.69,-16.113,4.0711,0.037639
0.089752,-0.69698,10.014,-0.0049591,0.03418,-0.017944,6.0745,24.101,-36.539,-16.109,4.0869,0.042584
0.063431,-0.68501,9.9876,-0.0049591,0.028091,-0.017944,6.0745,24.101,-36.539,-16.105,4.0999,0.037515
0.0083923,-0.71133,10.023,-0.0086365,0.021973,-0.016708,6.0745,24.101,-36.539,-16.103,4.1174,0.041924
-0.027496,-0.75679,10.047,-0.0098419,0.0097656,-0.015503,6.0745,24.101,-36.539,-16.091,4.1386,0.064168
-0.041855,-0.72569,9.9876,-0.013519,-0.001236,-0.014267,6.076,23.653,-36.536,-16.079,4.1638,0.099171
-0.020309,-0.67065,9.8847,-0.015961,0.012207,-0.016708,6.076,23.653,-36.536,-16.071,4.1937,0.13278
-0.0083466,-0.68741,9.9661,-0.018402,0.037857,-0.020386,5.925,23.653,-36.536,-16.065,4.2238,0.15759
0.0083923,-0.71851,10.081,-0.022064,0.058609,-0.024048,5.925,23.653,-36.536,-16.053,4.2549,0.16576
0.032333,-0.75439,10.129,-0.025726,0.063492,-0.025269,5.925,23.653,-36.536,-16.041,4.2834,0.16287
0.065826,-0.75919,10.076,-0.029404,0.047607,-0.024048,5.925,23.653,-36.536,-16.02,4.311,0.1496
0.084976,-0.74722,9.9876,-0.033051,0.015854,-0.020386,5.925,23.653,-36.536,-16.008,4.3385,0.12897
0.049072,-0.7879,9.9852,-0.033051,-0.013458,-0.015503,5.925,23.653,-36.536,-15.998,4.3646,0.10416
0.0083923,-0.82379,10.074,-0.033051,-0.035446,-0.013062,5.925,23.653,-36.536,-15.99,4.388,0.081023
-0.0083466,-0.82619,10.083,-0.036728,-0.046448,-0.01062,5.925,23.653,-36.536,-15.989,4.4081,0.056135
0.032333,-0.77115,9.9948,-0.036728,-0.047668,-0.0093842,6.076,23.653,-36.536,-15.99,4.4249,0.031197
0.010788,-0.80704,9.9852,-0.039169,-0.04277,-0.01062,6.076,23.653,-36.536,-15.993,4.4359,0.0055678
-0.029892,-0.84055,10.074,-0.037949,-0.037888,-0.01062,6.076,23.653,-36.536,-15.99,4.4461,-0.020371
-0.049026,-0.86687,10.105,-0.037949,-0.034225,-0.0093842,5.9235,23.654,-36.984,-15.99,4.4564,-0.051886
-0.013138,-0.89558,10.052,-0.037949,-0.034225,-0.0081787,5.9235,23.654,-36.984,-15.992,4.4651,-0.083793
-0.017914,-0.87643,9.9685,-0.036728,-0.040329,-0.005722,5.9235,23.654,-36.984,-16,4.4718,-0.11218
-0.029892,-0.86687,9.9182,-0.035492,-0.048889,-0.0032806,5.9235,23.502,-36.984,-16.012,4.4774,-0.13819
-0.082535,-0.84532,9.9326,-0.035492,-0.048889,0.00036621,5.9235,23.654,-36.984,-16.034,4.4807,-0.16548
-0.099274,-0.84055,9.9158,-0.034286,-0.037888,0.00036621,5.9235,23.654,-36.984,-16.062,4.4853,-0.19858
-0.082535,-0.8214,9.8871,-0.033051,-0.025681,0.00036621,5.7724,23.502,-36.984,-16.095,4.4876,-0.23263
-0.041855,-0.80943,9.8752,-0.031845,-0.019562,0.00036621,5.925,23.5,-36.687,-16.131,4.4901,-0.26724
-0.027496,-0.77115,9.8584,-0.030609,-0.023239,0.0040436,5.9265,23.648,-35.64,-16.172,4.4956,-0.30055
0.022751,-0.74483,9.8273,-0.028168,-0.023239,0.006485,5.9265,23.651,-36.089,-16.21,4.5001,-0.33211
0.049072,-0.71373,9.8129,-0.026962,-0.020782,0.0076904,5.9265,23.651,-36.089,-16.255,4.5016,-0.36315
0.061035,-0.6563,9.8249,-0.025726,-0.018341,0.0089264,5.9265,23.651,-36.089,-16.294,4.5066,-0.38949
0.034714,-0.65869,9.8584,-0.024521,-0.0159,0.011368,5.9265,23.651,-36.089,-16.33,4.5143,-0.41022
0.049072,-0.66826,9.8392,-0.022064,-0.012238,0.012589,5.9265,23.651,-36.089,-16.355,4.524,-0.42097
0.061035,-0.6539,9.8369,-0.020844,-0.0085602,0.013809,5.9265,23.651,-36.089,-16.381,4.5365,-0.423
0.092148,-0.63954,9.8345,-0.020844,-0.0097961,0.016251,5.9265,23.651,-36.089,-16.401,4.5476,-0.41449
0.1424,-0.63954,9.8584,-0.019608,-0.0036774,0.017487,5.9265,23.651,-36.089,-16.428,4.5623,-0.40029
0.19504,-0.62041,9.8297,-0.017166,0.0085297,0.017487,5.925,23.653,-36.536,-16.454,4.58,-0.38818
0.24051,-0.63954,9.8058,-0.015961,0.02565,0.015045,5.925,23.653,-36.536,-16.487,4.6001,-0.3901
0.25725,-0.63237,9.8273,-0.014725,0.037857,0.015045,5.925,23.653,-36.536,-16.519,4.6215,-0.40698
0.28357,-0.64433,9.856,-0.013519,0.032974,0.017487,5.925,23.653,-36.536,-16.548,4.6413,-0.43274
0.29076,-0.68501,9.8775,-0.013519,0.0097656,0.019928,5.925,23.653,-36.536,-16.57,4.6615,-0.4584
0.29315,-0.68022,9.8608,-0.012283,-0.020782,0.026016,5.7739,23.653,-36.536,-16.582,4.6784,-0.475
0.31468,-0.66347,9.844,-0.011078,-0.044006,0.029694,5.925,23.653,-36.536,-16.593,4.6937,-0.48749
0.29315,-0.70894,9.8728,-0.0098419,-0.052551,0.032135,5.6244,23.654,-36.537,-16.597,4.7058,-0.49852
0.23332,-0.73766,9.8728,-0.0074005,-0.045212,0.030914,5.6244,23.654,-36.537,-16.604,4.7168,-0.50496
0.16872,-0.76398,9.8249,-0.0061951,-0.039108,0.030914,5.6244,23.654,-36.537,-16.602,4.7256,-0.5074
0.14958,-0.80466,9.7842,-0.0037384,-0.034225,0.029694,5.6244,23.654,-36.537,-16.605,4.734,-0.50416
0.13762,-0.79987,9.7842,-0.002533,-0.030563,0.030914,5.6244,23.654,-36.537,-16.601,4.7418,-0.49428
0.14719,-0.84772,9.7986,-9.1553e-05,-0.026886,0.030914,5.6244,23.654,-36.537,-16.601,4.7475,-0.48312
0.14,-0.89319,9.8704,0.0011444,-0.01712,0.030914,5.6244,23.653,-36.24,-16.596,4.7528,-0.47661
0.15196,-0.92429,9.8967,0.0035858,-0.0061188,0.028473,5.6244,23.653,-36.24,-16.6,4.7592,-0.47602
0.13522,-0.94583,9.8728,0.0035858,-0.0049133,0.029694,5.6244,23.653,-36.24,-16.6,4.7637,-0.48244
0.099335,-0.93387,9.8058,0.0047913,-0.013458,0.030914,5.6244,23.653,-36.24,-16.61,4.7678,-0.49211
0.053864,-0.94583,9.7651,0.0060272,-0.022003,0.032135,5.6244,23.653,-36.24,-16.62,4.77,-0.50318
0.006012,-0.92908,9.7723,0.0084686,-0.031784,0.032135,5.6244,23.653,-36.24,-16.642,4.7674,-0.51367
0.0012207,-0.92191,9.7746,0.0096741,-0.035446,0.033356,5.6244,23.653,-36.24,-16.659,4.7599,-0.52597
0.015579,-0.90515,9.7603,0.0096741,-0.028122,0.032135,5.6229,23.952,-36.241,-16.686,4.7507,-0.53504
-0.0083466,-0.90276,9.7794,0.012115,-0.020782,0.033356,5.6244,23.653,-36.24,-16.705,4.7418,-0.53562
-0.027496,-0.89796,9.7914,0.013351,-0.0159,0.032135,5.6244,23.653,-36.24,-16.731,4.7333,-0.53534
-0.029892,-0.90276,9.8058,0.014572,-0.0073547,0.030914,5.7739,23.651,-36.238,-16.759,4.7271,-0.54031
-0.037064,-0.91711,9.8584,0.015793,0.0060883,0.029694,5.7739,23.651,-36.238,-16.789,4.7196,-0.55078
-0.044235,-0.89796,9.8775,0.014572,0.0097656,0.028473,5.7739,23.651,-36.238,-16.806,4.7133,-0.56543
-0.046631,-0.89796,9.8392,0.013351,0.0036469,0.028473,5.7739,23.651,-36.238,-16.836,4.7085,-0.58543
-0.034668,-0.91711,9.8321,0.014572,-0.0061188,0.029694,5.7755,23.651,-36.089,-16.858,4.7034,-0.6043
-0.017914,-0.91472,9.8536,0.014572,-0.0159,0.032135,5.7739,23.95,-36.09,-16.871,4.6944,-0.61486
-0.0035706,-0.91711,9.8512,0.014572,-0.023239,0.033356,5.7724,23.95,-36.24,-16.867,4.6824,-0.61618
0.053864,-0.89796,9.8392,0.015793,-0.019562,0.032135,5.7739,23.949,-35.941,-16.849,4.6726,-0.612
0.092148,-0.86208,9.844,0.014572,-0.0036774,0.029694,5.7724,23.95,-36.24,-16.837,4.6649,-0.60672
0.14,-0.81662,9.8321,0.014572,0.015854,0.027252,5.7724,23.95,-36.24,-16.825,4.6597,-0.60515
0.15675,-0.80466,9.8177,0.013351,0.029297,0.024811,5.7724,23.95,-36.24,-16.832,4.6553,-0.61098
0.14719,-0.819,9.9015,0.012115,0.030533,0.024811,5.7724,23.95,-36.24,-16.837,4.6511,-0.61856
0.15915,-0.81662,9.9254,0.0096741,0.021973,0.024811,5.7724,23.95,-36.24,-16.852,4.6485,-0.62912
0.17828,-0.83098,9.8991,0.0096741,0.0085297,0.026016,6.0745,23.95,-36.24,-16.868,4.6454,-0.64092
0.18068,-0.8214,9.8823,0.0096741,-0.001236,0.028473,5.9235,23.95,-36.24,-16.878,4.6404,-0.64822
0.17111,-0.83336,9.9039,0.0084686,-0.0085602,0.028473,5.9235,23.95,-36.24,-16.872,4.6328,-0.64762
0.18787,-0.85011,9.9134,0.0072327,-0.0085602,0.027252,5.925,23.95,-36.09,-16.851,4.6209,-0.63804
0.19983,-0.85011,9.8919,0.0060272,-0.0036774,0.027252,5.925,23.949,-35.941,-16.825,4.6055,-0.62704
0.207,-0.80466,9.9254,0.0047913,0.0085297,0.024811,5.925,23.95,-36.09,-16.802,4.5902,-0.61798
0.22375,-0.77354,9.9398,0.0047913,0.020752,0.022369,5.9265,23.946,-35.196,-16.784,4.5766,-0.61142
0.24289,-0.7903,9.9685,0.0035858,0.021973,0.022369,5.928,23.648,-35.492,-16.77,4.5685,-0.60517
0.23811,-0.80466,9.9876,0.0011444,0.014648,0.023575,5.9265,23.947,-35.493,-16.773,4.5661,-0.60771
0.22615,-0.81422,9.978,0.0023499,0.0024261,0.023575,5.9265,24.097,-35.495,-16.784,4.5633,-0.61582
0.22615,-0.81662,9.923,0.0011444,-0.0085602,0.024811,6.0776,24.097,-35.495,-16.804,4.5557,-0.63064
0.19026,-0.81662,9.8967,-9.1553e-05,-0.024445,0.027252,6.076,24.098,-35.942,-16.803,4.5426,-0.6347
0.18068,-0.82619,9.9134,-9.1553e-05,-0.034225,0.028473,6.076,24.098,-35.942,-16.79,4.5276,-0.62935
0.19504,-0.81422,9.9254,-9.1553e-05,-0.04155,0.028473,6.076,24.1,-36.092,-16.766,4.5116,-0.61925
0.17828,-0.7879,9.9254,-9.1553e-05,-0.025681,0.026016,6.076,24.1,-36.092,-16.752,4.4976,-0.61296
0.16632,-0.75201,9.9206,-0.001297,-0.0073547,0.023575,6.0745,24.1,-36.241,-16.743,4.4863,-0.61123
0.1424,-0.70894,9.9613,-0.001297,0.0048676,0.022369,6.0745,24.1,-36.241,-16.753,4.481,-0.61722
0.13283,-0.66347,9.9469,-0.001297,0.0024261,0.022369,6.0745,24.1,-36.241,-16.759,4.4805,-0.63577
0.1089,-0.64194,9.8871,-0.001297,-0.0061188,0.022369,6.0745,23.95,-36.24,-16.772,4.4841,-0.66122
0.063431,-0.66347,9.8895,-0.001297,-0.023239,0.024811,5.7739,23.651,-36.238,-16.782,4.4871,-0.68813
0.0036163,-0.71611,9.9326,-0.001297,-0.045212,0.028473,5.7739,23.651,-36.238,-16.79,4.4864,-0.71161
0.0036163,-0.76398,9.9039,-0.001297,-0.057434,0.028473,5.7755,23.349,-36.237,-16.8,4.4863,-0.72395
0.006012,-0.75679,9.8704,-0.001297,-0.057434,0.027252,5.7739,23.499,-36.238,-16.812,4.4847,-0.72291
0.034714,-0.70415,9.8416,-0.001297,-0.047668,0.026016,5.925,23.499,-36.238,-16.823,4.4846,-0.71834
0.015579,-0.64673,9.8608,-0.002533,-0.025681,0.022369,5.925,23.499,-36.238,-16.845,4.4879,-0.72114
0.022751,-0.62041,9.8847,-0.001297,0.0012054,0.018692,5.925,23.499,-36.238,-16.861,4.496,-0.72568
0.041901,-0.60605,9.8823,-0.001297,0.0097656,0.016251,5.925,23.5,-36.536,-16.875,4.5032,-0.72753
0.065826,-0.62758,9.9063,-0.002533,0.0012054,0.017487,5.925,23.5,-36.536,-16.882,4.5139,-0.72904
0.063431,-0.6539,9.9278,-0.002533,-0.0061188,0.017487,5.925,23.5,-36.536,-16.897,4.5238,-0.73405
0.046692,-0.71851,9.9756,-0.001297,-0.0085602,0.016251,5.925,23.5,-36.536,-16.906,4.5289,-0.74219
0.053864,-0.76637,9.9661,-0.0037384,-0.011002,0.016251,5.925,23.5,-36.536,-16.928,4.5331,-0.7511
0.058655,-0.80943,9.9685,-0.002533,-0.013458,0.015045,5.925,23.5,-36.536,-16.94,4.5363,-0.75786
0.077789,-0.80466,9.9804,-0.001297,-0.01712,0.015045,5.925,23.5,-36.536,-16.937,4.5396,-0.75164
0.10172,-0.76398,9.9398,-0.002533,-0.023239,0.013809,5.925,23.5,-36.536,-16.928,4.5449,-0.72945
0.11368,-0.75679,9.8728,-0.002533,-0.023239,0.013809,5.925,23.5,-36.536,-16.925,4.5493,-0.70038
0.13043,-0.75679,9.9661,-0.002533,-0.0036774,0.010132,6.3766,23.499,-36.534,-16.917,4.553,-0.67208
0.1424,-0.77834,10.04,-9.1553e-05,0.023209,0.005249,6.3766,23.499,-36.534,-16.927,4.553,-0.64967
0.16872,-0.79987,9.9661,-9.1553e-05,0.039078,0.0016022,6.5277,23.497,-36.534,-16.92,4.5521,-0.63241
0.14479,-0.84772,9.923,-9.1553e-05,0.039078,0.00036621,6.5277,23.497,-36.534,-16.935,4.5523,-0.61289
0.10411,-0.85251,9.9972,0.0011444,0.029297,0.00036621,6.5292,23.347,-36.533,-16.925,4.5498,-0.59279
0.087357,-0.87883,10.028,0.0035858,0.021973,0.00036621,6.5277,23.497,-36.534,-16.938,4.5465,-0.57723
0.1089,-0.87643,9.9924,0.0035858,0.024414,0.00036621,6.5277,23.497,-36.534,-16.932,4.5429,-0.56636
0.12086,-0.83336,9.9637,0.0035858,0.02565,-0.00083923,6.5277,23.497,-36.534,-16.939,4.5392,-0.54486
