4707,4707,4707,4640,4640,4640,2316,2316,2316,4470,4470,4470
0.40701,0.38307,9.7923,-0.0021306,-0.0031959,0.0053265,-5.5,-21.125,-31.25,168.7,-2.2359,-2.3794
0.34955,0.44532,9.8689,-0.0031959,0.0021306,0,-5.5,-21.125,-31.25,167.43,-2.578,-2.0262
0.33519,0.5794,9.9072,-0.010653,0.0085224,-0.0021306,-5.5,-21.125,-31.125,167.01,-3.3363,-1.9294
0.23463,0.47405,9.8019,-0.0042612,-0.0053265,-0.0042612,-5.375,-21.125,-30.875,166.35,-2.763,-1.3737
0.37828,0.47884,9.8689,0.0010653,0.0031959,-0.0063918,-5.375,-21.125,-30.75,167.62,-2.7743,-2.1907
0.32082,0.39265,9.8976,-0.025567,-0.011718,-0.0085224,-5.5,-21.125,-30.5,167.25,-2.2559,-1.8605
0.27294,0.45011,9.9168,-0.0031959,-0.0042612,-0.0042612,-5.75,-21.125,-30.25,166.72,-2.5949,-1.577
0.30167,0.50757,9.7348,-0.0021306,0,-0.011718,-6,-21.125,-29.875,167.22,-2.9798,-1.7736
0.2059,0.45969,9.8641,-0.013849,0.0095877,-0.0053265,-6.25,-21.125,-29.625,166.46,-2.659,-1.1893
0.29209,0.44532,9.9024,-0.0063918,-0.012784,-0.0010653,-6.375,-21.25,-29.625,167.22,-2.5696,-1.6957
0.23463,0.3735,9.8545,-0.0031959,0.0010653,-0.011718,-6.25,-21.25,-29.5,166.87,-2.167,-1.3619
0.32561,0.40701,9.8545,-0.010653,0.012784,-0.0053265,-6.25,-21.25,-29.625,167.24,-2.3554,-1.8825
0.27294,0.50278,9.9503,-0.019175,0.0053265,0.0074571,-6.25,-21.25,-29.625,166.56,-2.8794,-1.5686
0.26815,0.52672,9.8881,-0.0042612,0,-0.0085224,-6.25,-21.25,-29.625,165.81,-3.043,-1.5494
0.2059,0.41659,9.8019,-0.0021306,0.0053265,0.013849,-6.25,-21.25,-29.625,165.5,-2.4286,-1.1975
0.32561,0.43096,9.845,0.0063918,-0.011718,0.0095877,-6.25,-21.25,-29.75,165.77,-2.5055,-1.8991
0.33998,0.38307,9.8881,0.0031959,0.0031959,0.0074571,-6.25,-21.25,-29.75,165.99,-2.2182,-1.9677
0.18196,0.46448,9.7061,-0.0063918,0,-0.0074571,-6.25,-21.25,-29.625,163.86,-2.7341,-1.0731
0.26336,0.44532,9.7444,-0.0021306,0.0031959,0.0042612,-6.125,-21.25,-29.625,164.56,-2.6145,-1.5441
0.38786,0.46448,9.8258,0.0042612,0.0053265,-0.0053265,-6.125,-21.25,-29.625,165.29,-2.7037,-2.2538
0.30646,0.41659,9.8593,-0.0021306,0.0010653,-0.015979,-6.125,-21.25,-29.625,164.74,-2.4157,-1.7778
0.21069,0.47884,9.6869,-0.0021306,-0.012784,-0.011718,-6.125,-21.25,-29.625,164.74,-2.4152,-1.7813
0.24421,0.46926,9.9264,-0.0031959,0.0063918,0.0042612,-6.125,-21.25,-29.625,164.74,-2.4157,-1.7778
0.24421,0.46448,9.7588,-0.0074571,-0.0053265,0.0085224,-6,-21.25,-29.625,164.73,-2.4117,-1.7808
0.19154,0.51236,9.8785,-0.0063918,0,0.0053265,-5.875,-21.25,-29.5,164.71,-2.4083,-1.7775
0.37828,0.46448,9.7971,-0.0053265,-0.0085224,-0.0010653,-5.875,-21,-29.5,164.71,-2.4078,-1.7809
0.23942,0.4549,9.8162,-0.014914,0.010653,-0.0021306,-6.125,-21,-29.625,164.71,-2.4018,-1.7731
0.28252,0.46926,9.9886,0.0063918,0,-0.0063918,-6.125,-21,-29.75,164.71,-2.4053,-1.7736
0.29688,0.40701,9.9311,-0.0074571,0.0010653,-0.0085224,-6.125,-21,-29.75,164.73,-2.4027,-1.7691
0.23463,0.41659,9.9886,-0.011718,-0.0031959,-0.0010653,-6.125,-21,-29.75,164.73,-2.3992,-1.7686
0.27294,0.45011,9.7827,-0.0074571,0.0010653,0,-6.125,-21,-29.625,164.73,-2.3957,-1.7682
0.22984,0.4118,9.8785,-0.0063918,0.0085224,0.0042612,-6.125,-21,-29.625,164.7,-2.3928,-1.7613
0.25379,0.48842,9.9647,-0.0074571,-0.0031959,-0.0031959,-6.125,-21,-29.25,164.7,-2.3893,-1.7609
0.24421,0.42138,9.8593,0.0010653,-0.013849,-0.010653,-6.125,-21,-29.25,164.73,-2.3923,-1.7677
0.39744,0.56982,9.6917,0.0074571,-0.0085224,-0.0085224,-6.125,-20.875,-29.25,164.73,-2.3953,-1.7716
0.16759,0.4118,9.8258,0,-0.0085224,-0.010653,-6.25,-20.875,-29.25,164.73,-2.3983,-1.7756
0.21069,0.46448,9.8785,0.0042612,-0.0063918,-0.0042612,-6.25,-20.875,-29.25,164.73,-2.4018,-1.776
0.30646,0.39265,9.8258,0.015979,0.0085224,-0.0085224,-6.25,-20.875,-29.25,164.73,-2.4131,-1.7704
0.31125,0.47884,9.9359,-0.0074571,0.0063918,-0.013849,-6.25,-20.875,-29.5,164.73,-2.4101,-1.7665
0.29688,0.47884,9.9455,0.0010653,0.0021306,-0.0042612,-6.125,-20.875,-29.75,164.73,-2.4106,-1.7631
0.23942,0.29688,9.8737,-0.0021306,-0.015979,-0.0021306,-6.25,-20.875,-29.875,164.73,-2.4096,-1.77
0.29209,0.44053,9.9359,-0.0031959,-0.0010653,-0.0074571,-6.25,-20.875,-30,164.73,-2.4096,-1.77
0.32082,0.36392,9.845,-0.0053265,0.0063918,0.0074571,-6.25,-20.875,-30.125,164.73,-2.4071,-1.7626
0.21548,0.38307,9.8928,-0.011718,0.0031959,-0.0063918,-6.25,-20.875,-30.125,164.73,-2.4036,-1.7622
0.29209,0.44532,9.8785,-0.010653,-0.0085224,-0.0042612,-6.25,-20.875,-30.125,164.73,-2.3962,-1.7647
0.27294,0.4549,9.9407,0.0021306,0.011718,-0.0031959,-6.25,-20.875,-30.125,164.73,-2.4006,-1.7582
0.33519,0.43096,10.017,-0.012784,-0.0031959,-0.014914,-6.25,-20.875,-30.125,164.76,-2.394,-1.7568
0.29209,0.40701,9.8497,-0.0010653,-0.0031959,-0.017045,-6.25,-20.875,-30,164.76,-2.394,-1.7568
0.30167,0.48842,9.73,-0.0063918,-0.0021306,-0.0053265,-6.25,-20.875,-29.875,164.76,-2.394,-1.7568
0.33998,0.40701,9.8258,0.0063918,0.0053265,-0.017045,-6.125,-20.875,-29.875,164.76,-2.398,-1.7538
0.27294,0.4549,9.845,0.0021306,-0.022371,0.0021306,-6,-20.875,-29.875,164.76,-2.4001,-1.7646
0.23463,0.39265,9.9072,0,-0.0010653,-0.0010653,-6,-20.875,-29.875,164.76,-2.4005,-1.7612
0.33519,0.33998,9.8737,-0.0053265,0,0,-6,-20.875,-29.875,164.76,-2.3971,-1.7607
0.26336,0.43574,9.7923,0.012784,-0.0021306,0.0031959,-6.25,-21,-29.875,164.76,-2.4075,-1.7621
0.32082,0.42138,9.845,0.0031959,-0.0063918,-0.0010653,-6.5,-21.5,-29.625,164.76,-2.4105,-1.766
0.22027,0.50278,9.8689,0.0010653,-0.0063918,-0.0074571,-6.5,-21.5,-29.625,164.76,-2.4105,-1.766
0.35913,0.36871,9.6534,-0.010653,-0.012784,-0.013849,-6.5,-21.5,-29.625,164.76,-2.4061,-1.7724
0.21069,0.34955,9.6103,0.0021306,0.0021306,-0.021306,-6.5,-21.5,-29.625,164.79,-2.407,-1.7684
0.19154,0.39265,9.9359,-0.015979,0,-0.011718,-6.5,-21.5,-29.625,164.78,-2.4,-1.7675
0.26815,0.43574,9.8976,-0.0010653,-0.0042612,-0.011718,-6.5,-21.5,-29.625,164.78,-2.4,-1.7675
0.3304,0.46448,9.9024,0.0021306,0.0021306,-0.0010653,-6.5,-21.75,-29.625,164.79,-2.4035,-1.768
0.29688,0.44053,9.6726,0.0031959,-0.0042612,-0.0095877,-6.625,-21.875,-29.5,164.79,-2.4035,-1.768
0.22505,0.46448,9.9551,-0.0074571,-0.0042612,0,-6.625,-21.875,-29.375,164.79,-2.4035,-1.768
0.27294,0.4549,9.979,0,0.0053265,0.011718,-6.75,-21.875,-29.375,164.79,-2.404,-1.7645
0.39744,0.40223,9.7779,-0.0031959,0,0.0021306,-6.75,-21.875,-29.375,164.78,-2.4005,-1.7641
0.249,0.4118,9.8497,-0.01811,-0.010653,-0.010653,-6.75,-21.75,-29.5,164.78,-2.3926,-1.7701
0.21069,0.44532,10.017,0.014914,-0.0042612,-0.0053265,-6.75,-21.5,-29.625,164.79,-2.403,-1.7714
0.42617,0.41659,9.8497,0.0085224,-0.0042612,0.0010653,-6.5,-21.5,-29.625,164.79,-2.4065,-1.7719
0.23463,0.46448,9.8833,-0.0010653,-0.011718,-0.0042612,-6,-21.5,-29.625,164.79,-2.4056,-1.7788
0.19632,0.39265,9.7683,-0.0010653,0.0053265,-0.0063918,-5.75,-21.5,-29.625,164.81,-2.4069,-1.7713
