-0.8154,1.1902,10.216,-0.049131,-0.018902,0.031294,-168.68,-215.91,-1649.3,1,0.0010582,-0.00080052,9.6391e-05,0.12125,-0.091745,0.010949
-0.8728,1.1975,10.189,-0.040474,0.029426,0.036477,-168.68,-215.91,-1649.3,1,0.0021366,-0.0015691,0.00019322,0.24481,-0.17985,0.021757
-0.9167,1.1548,10.455,-0.031817,0.055659,0.041678,-168.68,-215.91,-1649.3,0.99999,0.0032152,-0.0023356,0.00029194,0.36836,-0.26774,0.032594
-0.9583,1.1237,10.529,2.2637,17.823,-0.0027925,1.45,-0.427,-47.23,0.99999,0.0044546,0.00064605,0.00029458,0.51048,0.073881,0.034086
-1.2488,1.2775,10.366,-0.0017279,0.020769,-0.0052011,-47.23,-212.54,-66.24,0.99999,0.0049762,0.0003464,0.0014832,0.57029,0.038849,0.17016
-1.2805,1.2775,10.402,-0.0016057,-0.003194,-0.0035954,-47.23,-212.54,-66.24,0.99998,0.0054975,4.762e-05,0.002673,0.62998,0.0037728,0.30633
-1.2817,1.2982,10.311,0.0013265,-0.025691,-0.00466,-47.23,-212.54,-66.24,0.99997,0.0060224,-0.00025153,0.0038618,0.69,-0.031488,0.44234
-1.2726,1.2921,10.298,0.0063879,-0.017052,0.00066323,-47.23,-212.54,-66.24,0.99997,0.0065472,-0.00055015,0.0050513,0.74993,-0.06683,0.57841
-1.236,1.3019,10.274,0.0061261,-0.0045204,0.0010647,-47.23,-212.54,-66.24,0.99996,0.0070728,-0.00085072,0.0062395,0.80987,-0.10254,0.7143
-1.2683,1.2939,10.338,0.006929,-0.0071908,0.0025307,-47.23,-212.54,-66.24,0.99994,0.0075969,-0.0011484,0.0074294,0.86955,-0.13805,0.85033
-1.2952,1.286,10.296,0.010123,-0.017977,0.0025307,-47.23,-212.54,-66.24,0.99993,0.0081212,-0.001443,0.0086203,0.92917,-0.17336,0.98646
-1.2372,1.2726,10.231,0.012654,-0.01665,0.0052011,-47.23,-212.54,-66.24,0.99991,0.0086445,-0.001743,0.0098106,0.98859,-0.20943,1.1225
-1.2842,1.2494,10.27,0.013317,-0.0055851,0.0034558,-47.23,-212.54,-66.24,0.9999,0.009165,-0.0020364,0.011003,1.0476,-0.24488,1.2587
-1.264,1.2299,10.332,0.015045,-0.0098611,0.0071908,-47.23,-212.54,-66.24,0.99988,0.0096824,-0.0023334,0.012197,1.1062,-0.28089,1.395
-1.2457,1.2006,10.333,0.013456,-0.014242,0.0063879,-47.23,-212.54,-66.24,0.99985,0.010196,-0.0026329,0.013391,1.1643,-0.31731,1.5314
