-406.62,-69.7,1508.6,21.591,67.223,-22.888,111.33,305.31,59.45
-396.79,-64.03,1543.1,19.714,73.83,-23.621,111.33,305.31,59.45
-388.06,-70.07,1540.1,16.518,78.69,-24.391,111.33,305.31,59.45
-461.12,-59.2,1547.1,12.657,80.925,-25.612,111.33,305.31,59.45
-462.59,-76.11,1511.4,7.919,78.758,-27.702,111.33,305.31,59.45
-458.74,-88.2,1469.4,2.701,79.964,-29.701,69.16,327.24,61.15
-473.14,-77.45,1379.2,-2.434,79.811,-31.418,69.16,327.24,61.15
-511.54,-34.55,1269.7,-6.477,75.409,-32.73,69.16,327.24,61.15
-530.58,-41.44,1164.7,-9.308,65.056,-33.714,69.16,327.24,61.15
-558.96,10.44,1033.2,-10.887,50.102,-34.584,69.16,327.24,61.15
-563.17,-7.08,968.81,-11.673,34.569,-35.225,69.16,327.24,61.15
-497.19,-36.99,893.62,-12.779,23.018,-35.53,69.16,327.24,61.15
-392.76,-30.27,797.97,-13.969,20.05,-35.126,69.16,327.24,61.15
-302.43,-30.15,712.34,-15.129,25.803,-33.607,69.16,327.24,61.15
-321.11,23.32,585.21,-15.984,34.683,-31.441,69.16,327.24,61.15
-426.57,13.92,567.63,-15.717,35.225,-29.976,69.16,327.24,61.15
-452.7,-36.8,507.57,-15.152,26.978,-29.572,69.16,327.24,61.15
-407.17,-69.15,467.1,-14.618,20.088,-29.037,69.16,327.24,61.15
-345.28,-65.67,412.84,-14.206,20.576,-28.191,69.16,327.24,61.15
-359.38,-59.57,431.21,-13.252,17.929,-27.145,69.16,327.24,61.15
-343.57,-29.54,402.1,-11.856,8.354,-26.527,69.16,327.24,61.15
-244.63,38.88,366.33,-9.911,-2.373,-25.406,69.16,327.24,61.15
-140.93,61.4,340.88,-7.324,-6.958,-23.483,156.87,178.8,-16.99
-84.47,46.02,296.75,-5.081,-6.882,-20.889,156.87,178.8,-16.99
-105.71,101.75,324.34,-2.167,-7.111,-17.967,156.87,178.8,-16.99
-179.2,109.56,391.3,1.434,-19.096,-15.686,156.87,178.8,-16.99
-193.05,70.01,442.26,5.211,-41.687,-14.069,156.87,178.8,-16.99
-86.79,41.75,516.6,8.507,-65.537,-12.726,156.87,178.8,-16.99
36.62,16.78,533.81,10.979,-78.949,-10.551,156.87,178.8,-16.99
162.41,-12.94,614.26,12.527,-78.774,-7.774,156.87,178.8,-16.99
197.14,13.12,662.17,13.489,-67.657,-4.128,156.87,178.8,-16.99
86.36,11.35,794.01,14.313,-54.962,-0.648,156.87,178.8,-16.99
-63.05,-54.38,940,15.419,-52.193,1.831,156.87,178.8,-16.99
-145.81,-94.36,1016.8,16.167,-57.121,3.151,156.87,178.8,-16.99
-190.19,-76.29,1062.6,16.594,-60.585,3.944,156.87,178.8,-16.99
-206.91,-65,1136.5,16.747,-62.82,4.196,156.87,178.8,-16.99
-172.97,-92.22,1221,15.762,-61.356,4.448,156.87,178.8,-16.99
-143.49,-117.31,1273.8,13.535,-50.056,4.89,156.87,178.8,-16.99
-213.81,-118.71,1292.4,10.307,-33.844,5.081,156.87,178.8,-16.99
-367.07,-137.7,1297,7.233,-22.972,4.425,155.19,268.2,73.04
-469.12,-146.67,1311.5,4.654,-21.98,2.571,155.19,268.2,73.04
-468.02,-185.97,1293.3,2.083,-23.781,0.267,155.19,268.2,73.04
-459.05,-202.39,1259.7,-0.565,-22.56,-1.595,155.19,268.2,73.04
-483.15,-212.34,1207.2,-2.998,-20.432,-3.418,155.19,268.2,73.04
-499.82,-204.65,1133.5,-4.73,-18.86,-5.013,155.19,268.2,73.04
-453.92,-186.22,1045,-5.547,-18.425,-6.34,155.19,268.2,73.04
-419.98,-182.56,990.36,-5.432,-16.914,-6.866,155.19,268.2,73.04
-362.43,-170.41,949.4,-4.799,-16.861,-6.889,155.19,268.2,73.04
-346.8,-174.5,929.32,-3.799,-17.181,-6.569,155.19,268.2,73.04
-305.54,-128.72,896.79,-2.487,-20.569,-5.936,155.19,268.2,73.04
-227.54,-86.79,864.01,-1.015,-21.744,-4.837,155.19,268.2,73.04
-148.44,-60.85,862.37,0.343,-19.348,-3.242,155.19,268.2,73.04
-126.95,-24.23,854,1.762,-15.64,-1.167,155.19,268.2,73.04
-161.13,-44.56,898.74,3.128,-13.206,0.748,155.19,268.2,73.04
-186.52,-56.58,915.47,4.478,-14.816,2.167,155.19,268.2,73.04
-176.82,-45.96,913.7,5.63,-17.563,2.983,155.19,268.2,73.04
-151.86,-46.57,922.3,6.66,-19.043,3.983,145.07,190.61,62.85
