-431.88,63.23,1281.2,47.081,41.916,8.141,-151.81,-153.5,-1474.3
-420.84,68.18,1352,45.723,36.865,2.922,-151.81,-153.5,-1474.3
-385.68,90.15,1412.5,43.32,30.487,-2.953,-151.81,-153.5,-1474.3
-359.56,96.13,1442.7,40.184,20.576,-9.369,-151.81,-153.5,-1474.3
-321.11,83.13,1434.3,37.003,10.719,-15.717,-151.81,-153.5,-1474.3
-276.18,73.43,1382,34.05,3.082,-21.69,-151.81,-153.5,-1474.3
-259.34,60.91,1388.2,30.624,1.694,-26.55,-151.81,-153.5,-1474.3
-245.12,32.04,1381.5,26.939,5.989,-29.655,-151.81,-153.5,-1474.3
-230.77,8.3,1397.4,22.934,16.022,-30.365,-151.81,-153.5,-1474.3
-185.36,-2.44,1428.7,18.684,25.909,-29.984,-151.81,-153.5,-1474.3
-147.4,-22.46,1456.1,13.565,31.281,-29.663,-151.81,-153.5,-1474.3
-112.85,-56.4,1489.4,8.621,32.784,-29.472,-151.81,-153.5,-1474.3
-107.48,-90.88,1513.4,3.868,28.183,-29.823,-151.81,-153.5,-1474.3
-122.01,-113.34,1534.8,-0.977,22.591,-29.549,-151.81,-153.5,-1474.3
-101.26,-135.07,1572,-5.6,20.126,-27.977,64.1,119.76,105.31
-85.39,-125.24,1603.5,-11.322,19.775,-25.818,64.1,119.76,105.31
-70.62,-124.82,1595.2,-18.074,16.479,-24.208,64.1,119.76,105.31
-72.02,-123.29,1559,-24.895,12.36,-23.506,64.1,119.76,105.31
-65.06,-105.83,1501,-31.578,6.493,-23.926,64.1,119.76,105.31
-65.43,-65.49,1400,-37.964,0.664,-25.536,64.1,119.76,105.31
-52,-35.64,1338.8,-43.587,-4.585,-27.39,64.1,119.76,105.31
-40.59,-19.84,1217.2,-48.187,-9.857,-29.64,64.1,119.76,105.31
-39.92,3.54,1116.7,-51.933,-13.184,-31.662,64.1,119.76,105.31
-66.83,11.72,1015.1,-54.321,-13.016,-33.295,64.1,119.76,105.31
-71.11,-3.97,953.92,-55.237,-10.506,-34.332,64.1,119.76,105.31
-66.96,-1.77,878.17,-55.115,-10.567,-35.416,64.1,119.76,105.31
-48.52,18.01,822.88,-54.398,-16.792,-37.224,64.1,119.76,105.31
-28.08,38.64,740.3,-52.856,-26.016,-39.207,64.1,119.76,105.31
-2.32,59.94,665.22,-50.285,-34.431,-40.756,64.1,119.76,105.31
0.49,72.51,595.95,-46.463,-42.9,-41.557,64.1,119.76,105.31
30.09,72.08,532.53,-41.153,-43.938,-41.496,64.1,119.76,105.31
45.78,77.58,473.08,-34.355,-44.075,-40.642,70.85,69.16,47.56
72.14,29.6,442.44,-26.756,-36.621,-38.673,70.85,69.16,47.56
79.35,4.52,433.53,-19.104,-23.743,-35.98,70.85,69.16,47.56
96.5,15.08,482.3,-12.077,-7.492,-32.814,70.85,69.16,47.56
101.99,41.69,535.89,-6.119,4.349,-29.694,70.85,69.16,47.56
80.99,28.99,601.07,-0.587,10.727,-27.145,70.85,69.16,47.56
80.57,11.41,635.19,4.982,11.963,-25.269,70.85,69.16,47.56
86.98,-15.08,707.76,11.238,9.453,-23.468,70.85,69.16,47.56
101.75,-22.71,751.77,15.739,6.447,-22.522,70.85,69.16,47.56
120.48,-20.2,805.11,24.384,3.12,-20.477,70.85,69.16,47.56
111.88,-14.1,883.36,28.854,2.609,-18.578,70.85,69.16,47.56
100.16,-24.48,971.37,30.701,3.685,-17.258,70.85,69.16,47.56
88.07,-18.8,1051.5,30.952,1.839,-15.869,70.85,69.16,47.56
79.22,-15.38,1089.7,29.732,-2.632,-14.854,70.85,69.16,47.56
85.69,-41.93,1108.8,28.61,-6.989,-13.695,70.85,69.16,47.56
78.06,-59.81,1102.2,28.03,-7.881,-12.161,70.85,69.16,47.56
75.99,-66.16,1120.1,27.168,-4.707,-9.979,70.85,69.16,47.56
