-2.5,0.1141,3.9117,1.341,1.3706,1.2183,-4.8576,-5.7997,-13.281,1,0.00093201,-0.00026657,0.00053836,0.10678,-0.030604,0.061663
-1.955,-0.321,3.8623,1.5133,1.1736,1.2249,-4.8576,-5.7997,-13.281,1,0.0016895,-0.00079281,0.0011076,0.1935,-0.091064,0.12676
-1.6644,-0.4755,3.8422,1.6743,1.0746,1.2774,-4.8576,-5.7997,-13.281,0.99999,0.0023432,-0.0014358,0.0016657,0.26824,-0.16498,0.19049
-1.1639,-0.2802,3.6871,1.7647,0.99349,1.3365,-4.8576,-5.7997,-13.281,0.99999,0.0029915,-0.0021373,0.002149,0.34228,-0.24565,0.24553
-0.2802,0.083,3.7634,1.8631,0.82385,1.4378,-4.8576,5.5053,1.8973,0.99999,0.0033793,-0.001513,0.0014726,0.38699,-0.17395,0.16816
-0.1526,0.0006,4.0521,1.9087,0.55488,1.4741,-4.8576,5.5053,1.8973,0.99999,0.0037527,-0.00093959,0.00077628,0.42994,-0.108,0.088551
-0.4321,0.3375,5.0403,1.971,-0.10666,1.4914,-4.8576,5.5053,1.8973,0.99999,0.0041968,-0.00039529,0.00011977,0.48091,-0.045354,0.013535
-0.5884,1.2122,6.2079,2.0469,-0.86247,1.4827,-4.8576,5.5053,1.8973,0.99999,0.0047673,6.3897e-05,-0.00049956,0.54629,0.0075949,-0.05721
-1.3647,1.2524,7.1783,2.137,-1.2848,1.4831,-4.8576,5.5053,1.8973,0.99999,0.0053056,0.00055518,-0.0010856,0.60791,0.064278,-0.12406
-2.0331,1.2854,8.2306,2.2218,-1.4233,1.4994,-4.8576,5.5053,1.8973,0.99998,0.0058234,0.0010708,-0.0016516,0.66711,0.1238,-0.18854
-2.4939,0.8136,8.6682,2.3532,-1.4449,1.5317,-4.74,4.0923,2.1344,0.99998,0.0062994,0.0017262,-0.0020794,0.72145,0.1993,-0.23704
-2.7814,0.3912,8.9764,2.4414,-1.2902,1.5464,-4.74,4.0923,2.1344,0.99997,0.0067363,0.0024112,-0.0025038,0.77125,0.27823,-0.28504
-2.8943,0.3003,9.4342,2.5276,-0.84596,1.5548,-4.74,4.0923,2.1344,0.99997,0.0071716,0.0031357,-0.0029295,0.82077,0.36173,-0.33312
-2.9608,-0.5511,10.599,2.5672,-0.26019,1.5565,-4.74,4.0923,2.1344,0.99996,0.0075387,0.0039141,-0.0033735,0.86238,0.45142,-0.3832
-3.1146,-0.8972,11.094,2.5602,0.1542,1.5397,-4.74,4.0923,2.1344,0.99995,0.0078791,0.0047315,-0.0038205,0.90084,0.54562,-0.43353
-3.2983,-0.9796,11.379,2.496,0.555,1.4746,-4.74,4.0923,2.1344,0.99994,0.0082096,0.0055869,-0.0042696,0.93806,0.6442,-0.48401
-3.8531,-1.3501,11.328,2.4234,0.6779,1.3955,-4.74,4.0923,2.1344,0.99993,0.0085033,0.0064686,-0.0047082,0.97098,0.74581,-0.53323
-4.3127,-1.214,11.556,2.304,0.51452,1.2834,-4.74,4.0923,2.1344,0.99992,0.0087991,0.0073433,-0.005144,1.0041,0.84663,-0.58209
-4.7083,-1.2775,11.173,2.1848,0.26684,1.2143,-4.74,4.0923,2.1344,0.99991,0.0090769,0.008207,-0.0055708,1.035,0.94621,-0.62987
-4.8474,-1.1511,11.268,1.9926,0.12397,1.1374,-4.74,4.0923,2.1344,0.9999,0.0093484,0.0090594,-0.0060008,1.0651,1.0445,-0.67799
-4.6106,-1.0211,11.593,1.8043,0.14169,1.0796,-4.74,4.0923,2.1344,0.99988,0.0096166,0.0099056,-0.0064452,1.0948,1.1422,-0.72773
-4.6442,-1.311,11.425,1.6775,0.35606,1.0742,-4.74,4.0923,2.1344,0.99987,0.0098527,0.010774,-0.0068886,1.1207,1.2423,-0.77732
-4.5074,-1.3928,11.054,1.5286,0.87073,1.1191,-4.74,4.0923,2.1344,0.99985,0.010068,0.011688,-0.0073278,1.1441,1.3477,-0.82636
-3.8568,-1.1652,11.218,1.4334,1.1534,1.1707,-4.74,4.0923,2.1344,0.99984,0.010296,0.01261,-0.0077828,1.1688,1.4541,-0.87714
-3.1567,-1.4038,11.562,1.3274,1.2647,1.2233,-4.74,4.0923,2.1344,0.99982,0.010502,0.013524,-0.0082619,1.1909,1.5596,-0.93068
-2.6892,-1.698,11.75,1.2305,1.3344,1.2767,-4.74,4.0923,2.1344,0.9998,0.01068,0.01443,-0.0087567,1.2097,1.6642,-0.98605
-1.6779,-1.6052,12.04,1.1693,1.4239,1.3116,-4.74,4.0923,2.1344,0.99978,0.010867,0.015308,-0.0092911,1.2294,1.7656,-1.0459
-0.2161,-1.8652,12.255,1.1008,1.5791,1.3405,-4.74,4.0923,2.1344,0.99976,0.011033,0.016135,-0.0098921,1.2465,1.8613,-1.1135
0.271,-1.8964,12.388,1.0405,1.4669,1.3458,-4.74,4.0923,2.1344,0.99974,0.011196,0.016926,-0.010517,1.2631,1.953,-1.1839
0.7568,-1.5631,11.888,0.93358,1.0866,1.3314,-4.74,4.0923,2.1344,0.99972,0.01138,0.017652,-0.011167,1.282,2.0372,-1.2571
1.5033,-1.2317,10.929,0.83144,0.63317,1.2768,-4.74,4.0923,2.1344,0.9997,0.011587,0.018276,-0.011866,1.3035,2.1099,-1.336
1.7065,-1.5088,9.5911,0.75901,0.43131,1.2007,-4.8283,4.5927,1.9862,0.99968,0.01172,0.018753,-0.012655,1.3165,2.1658,-1.4257
2.0557,-1.0016,8.6682,0.71492,0.43623,1.1072,-4.8283,4.5927,1.9862,0.99965,0.011911,0.019162,-0.013478,1.3359,2.214,-1.5191
1.6669,-1.3043,7.2632,0.66007,0.2048,1.0625,-4.8283,4.5927,1.9862,0.99963,0.012009,0.019565,-0.014306,1.3448,2.2615,-1.6133
1.7706,-0.9656,5.6726,0.58364,0.12743,1.059,-4.8283,4.5927,1.9862,0.99961,0.01212,0.019866,-0.015169,1.355,2.2973,-1.7116
0.3711,-1.0315,5.8044,0.54634,0.88083,1.0915,-4.8283,4.5927,1.9862,0.99959,0.012206,0.020492,-0.015905,1.362,2.3702,-1.795
-1.0461,-1.5594,7.2729,0.5843,1.8242,1.1291,-4.8283,4.5927,1.9862,0.99956,0.012259,0.021346,-0.016521,1.3651,2.469,-1.8644
-0.34,-1.7767,8.6621,0.66792,1.9731,1.1564,-4.1511,3.6212,1.9565,0.99953,0.012344,0.022228,-0.017119,1.3718,2.571,-1.9316
-2.2186,-2.8345,7.4951,0.76206,1.6646,1.1705,-4.1511,3.6212,1.9565,0.9995,0.012305,0.023178,-0.017594,1.3643,2.6804,-1.985
-1.1444,-3.1464,9.4775,0.88617,1.4587,1.2426,-4.1511,3.6212,1.9565,0.99947,0.01229,0.02405,-0.01814,1.3594,2.7811,-2.0466
-2.9425,-3.5022,8.7354,1.1125,0.75341,1.3199,-4.1511,3.6212,1.9565,0.99944,0.012274,0.024928,-0.01859,1.3545,2.8823,-2.0971
-3.7512,-3.5358,7.8003,1.24,0.84102,1.3963,-4.1511,3.6212,1.9565,0.99941,0.012263,0.02584,-0.01899,1.3501,2.9874,-2.1419
-4.5435,-3.2343,6.9037,1.3605,0.76765,1.5172,-4.1511,3.6212,1.9565,0.99938,0.012287,0.026772,-0.019342,1.3498,3.0946,-2.181
-3.7128,-3.0988,7.6691,1.4167,0.47483,1.622,-4.1511,3.6212,1.9565,0.99935,0.012325,0.027656,-0.019722,1.3511,3.1966,-2.2235
-3.6053,-3.0835,7.6807,1.4884,-0.16113,1.7245,-4.1511,3.6212,1.9565,0.99932,0.012369,0.028482,-0.020099,1.3532,3.2919,-2.2656
-3.1342,-2.1918,8.2275,1.5683,-0.1032,1.8476,-4.1511,3.6212,1.9565,0.99928,0.012506,0.029302,-0.020489,1.3658,3.3867,-2.3089
-2.7032,-1.9843,8.3258,1.6369,-0.13102,1.9293,-4.1511,3.6212,1.9565,0.99925,0.012669,0.030106,-0.020891,1.3812,3.4798,-2.3534
-1.8854,-1.897,8.2922,1.6864,-0.094667,1.9708,-4.1511,3.6212,1.9565,0.99921,0.012839,0.030885,-0.021329,1.3974,3.57,-2.4021
-1.2946,-1.4771,8.9563,1.7115,-0.024627,1.9691,-4.1511,3.6212,1.9565,0.99918,0.013072,0.031636,-0.021804,1.4207,3.6573,-2.4548
-1.131,-1.7297,8.7219,1.7139,0.011449,1.9373,-4.1511,3.6212,1.9565,0.99914,0.013272,0.032384,-0.022291,1.4401,3.7443,-2.509
-0.7269,-0.9052,8.4991,1.6992,-0.045536,1.8631,-3.9156,3.8567,4.0317,0.9991,0.013663,0.033231,-0.022583,1.4818,3.8428,-2.54
-1.225,-1.3757,8.7012,1.6605,-0.34847,1.7428,-3.9156,3.8567,4.0317,0.99906,0.013995,0.034073,-0.022871,1.5166,3.9405,-2.5707
-0.7086,-2.1039,9.2877,1.6313,-0.1068,1.6417,-3.9156,3.8567,4.0317,0.99902,0.014267,0.034929,-0.023199,1.5444,4.0399,-2.606
-0.553,-2.2528,9.95,1.6008,-0.1313,1.5593,-3.9156,3.8567,4.0317,0.99898,0.014538,0.035779,-0.023542,1.572,4.1386,-2.6432
-0.3821,-2.8259,9.6851,1.5737,0.23955,1.5163,-3.9156,3.8567,4.0317,0.99893,0.014746,0.036661,-0.0239,1.5921,4.2408,-2.6822
-1.4734,-3.7714,8.9502,1.5414,0.62331,1.5132,-3.9156,3.8567,4.0317,0.99889,0.014848,0.037602,-0.024213,1.6,4.3495,-2.7164
