3.0328,1.1121,0.2673,0.10079,0.15406,-0.16366,-172.05,-232.78,-130.79,0.99997,0.0027633,-0.0063154,0.0026864,0.31473,-0.72454,0.30585
3.7036,0.0592,-0.0812,0.18202,0.010385,-0.18881,-172.05,-232.78,-130.79,0.99989,0.0042856,-0.01311,0.0053877,0.48311,-1.505,0.6111
5.8252,-0.4218,-0.9381,0.28655,-0.0185,-0.18003,-172.05,-232.78,-130.79,0.99975,0.0055766,-0.019966,0.0081171,0.62082,-2.2932,0.91794
7.0935,-0.8234,-0.213,0.39348,0.19933,-0.13209,-172.05,-232.78,-130.79,0.99956,0.0067951,-0.026699,0.010866,0.74617,-3.068,1.2257
7.5604,-0.5914,1.5613,0.49189,0.46686,-0.0699,-172.05,-232.78,-130.79,0.99932,0.0082882,-0.03321,0.013672,0.89912,-3.8188,1.5376
7.4414,-0.0116,3.147,0.56006,0.72025,-0.010647,-172.05,-232.78,-130.79,0.99903,0.010215,-0.039441,0.016575,1.0981,-4.5394,1.8575
7.4762,0.2533,5.6,0.59402,0.93543,0.042481,-172.05,-286.76,-137.58,0.9987,0.012476,-0.04516,0.020083,1.3295,-5.2041,2.2436
8.6334,-0.2472,8.1586,0.59695,1.1366,0.10254,-172.05,-286.76,-137.58,0.99832,0.014617,-0.050664,0.023818,1.5422,-5.846,2.6546
8.916,-0.9509,10.026,0.58629,1.4312,0.18069,-172.05,-286.76,-137.58,0.99791,0.016588,-0.055895,0.027788,1.7301,-6.4583,3.0925
7.7197,-1.6522,11.196,0.56432,1.5319,0.24354,-172.05,-286.76,-137.58,0.99746,0.018385,-0.060895,0.032093,1.8921,-7.0457,3.5692
7.9193,-2.1033,11.665,0.54714,1.2244,0.25873,-172.05,-286.76,-137.58,0.99695,0.020065,-0.066074,0.036449,2.0349,-7.655,4.0515
11.115,-2.5818,11.75,0.54435,0.8044,0.27869,-172.05,-286.76,-137.58,0.99637,0.021665,-0.071735,0.040492,2.164,-8.32,4.497
13.569,-2.4408,13.206,0.55554,0.82758,0.36086,-172.05,-286.76,-137.58,0.99573,0.023441,-0.077382,0.044489,2.3092,-8.9858,4.935
12.099,-1.8341,17.124,0.5361,1.1153,0.46845,-172.05,-286.76,-137.58,0.99506,0.025539,-0.082521,0.048879,2.4854,-9.5974,5.4157
8.0743,-1.8591,19.999,0.46272,1.3199,0.52531,-172.05,-286.76,-137.58,0.99436,0.027807,-0.086969,0.053906,2.6739,-10.134,5.969
4.2053,-2.1088,19.999,0.34833,1.1408,0.4899,-172.05,-286.76,-137.58,0.99363,0.030093,-0.090895,0.059503,2.8567,-10.615,6.5886
2.9742,-2.6428,19.999,0.2325,0.64183,0.39429,-172.05,-286.76,-137.58,0.99282,0.032202,-0.09487,0.065286,3.0116,-11.104,7.2317
3.3167,-2.5,19.999,0.14594,0.021834,0.28815,-172.05,-286.76,-137.58,0.99194,0.034339,-0.099267,0.070917,3.1632,-11.642,7.8561
4.8322,-2.2083,19.999,0.079901,-0.53915,0.19387,-172.05,-286.76,-137.58,0.99095,0.036534,-0.10427,0.076191,3.3155,-12.253,8.4373
6.5625,-2.3199,18.712,0.02131,-0.81826,0.15366,-172.05,-286.76,-137.58,0.98989,0.038589,-0.10979,0.081109,3.4461,-12.922,8.9781
6.6241,-2.3175,17.659,-0.029025,-0.84715,0.15992,-172.05,-286.76,-137.58,0.98876,0.040596,-0.11535,0.085966,3.5656,-13.597,9.5127
5.0024,-2.5452,16.65,-0.081228,-0.79962,0.17017,-172.05,-286.76,-137.58,0.9876,0.0425,-0.12063,0.091089,3.6657,-14.241,10.081
3.7018,-2.6642,14.636,-0.12624,-0.82971,0.16977,-172.05,-286.76,-137.58,0.98638,0.044232,-0.12572,0.096416,3.7382,-14.865,10.678
2.6422,-2.6379,12.606,-0.15207,-0.88724,0.16525,-172.05,-286.76,-137.58,0.98511,0.045803,-0.13064,0.10194,3.7842,-15.47,11.302
1.6766,-2.8784,10.947,-0.13516,-1.0067,0.16073,-172.05,-286.76,-137.58,0.9838,0.047035,-0.13536,0.10775,3.7813,-16.05,11.967
1.2494,-2.8156,9.5349,-0.10879,-1.0786,0.15579,-172.05,-286.76,-137.58,0.98243,0.048078,-0.13998,0.11368,3.7481,-16.617,12.654
1.344,-2.5134,8.2288,-0.07456,-1.0747,0.15992,-172.05,-286.76,-137.58,0.981,0.049112,-0.14468,0.11952,3.7075,-17.194,13.332
1.4862,-2.0355,7.9242,-0.046338,-0.94902,0.18083,-172.05,-286.76,-137.58,0.97952,0.05054,-0.1493,0.12526,3.7093,-17.766,13.995
1.5198,-1.5179,7.7936,-0.039811,-0.7064,0.21279,-172.05,-286.76,-137.58,0.97801,0.052427,-0.15363,0.13092,3.764,-18.314,14.642
0.8435,-1.2079,6.8707,-0.038886,-0.4068,0.2534,-172.05,-286.76,-137.58,0.9765,0.054456,-0.15728,0.13689,3.8334,-18.788,15.325
-0.741,-1.2091,6.6498,-0.024906,-0.16938,0.27524,-172.05,-286.76,-137.58,0.97512,0.056438,-0.15903,0.14373,3.9037,-19.049,16.115
-2.0337,-1.4014,6.0364,-0.019303,-0.067509,0.26538,102.9,-65.79,67.94,0.97579,0.052119,-0.15382,0.14648,3.4226,-18.388,16.52
-2.6239,-1.6272,6.3757,-0.0079936,-0.039008,0.24342,102.9,-65.79,67.94,0.97644,0.047849,-0.14847,0.14909,2.9588,-17.711,16.901
-1.861,-1.6327,6.792,-0.0075922,0.062186,0.22689,102.9,-65.79,67.94,0.97699,0.043265,-0.14335,0.15192,2.457,-17.052,17.309
-0.7629,-1.3617,6.4911,-0.023178,0.38176,0.23623,102.9,-65.79,67.94,0.97739,0.038291,-0.13848,0.15515,1.9046,-16.414,17.765
-0.5511,-1.3147,5.4584,-0.031817,0.77086,0.27723,102.9,-65.79,67.94,0.97773,0.032998,-0.13363,0.15842,1.321,-15.769,18.225
-0.9491,-1.3367,5.1599,-0.025569,1.1397,0.31505,102.9,-65.79,67.94,0.97812,0.027827,-0.1282,0.16148,0.77331,-15.057,18.647
-1.3654,-1.3556,5.1581,-0.024504,1.4223,0.33503,102.9,-65.79,67.94,0.97853,0.02285,-0.12225,0.16434,0.26821,-14.286,19.034
-0.8356,-1.5387,5.9332,-0.031154,1.5956,0.35261,102.9,-65.79,67.94,0.97878,0.0174,-0.11676,0.16749,-0.29783,-13.556,19.457
0.0635,-1.4392,5.7129,-0.050196,1.6931,0.38083,102.9,-65.79,67.94,0.97876,0.011331,-0.11237,0.17112,-0.95693,-12.935,19.942
