-298.4,-127.44,1226.4,35.011,59.502,30.273,-170.37,-337.36,-1450.5
-365.3,-163.7,1306.6,34.889,60.608,33.104,-170.37,-337.36,-1450.5
-471.74,-178.71,1377.9,34.508,60.783,35.782,-170.37,-337.36,-1450.5
-619.75,-198.06,1444.5,34.317,70.518,39.055,-170.37,-337.36,-1450.5
-741.27,-263,1575.7,33.478,94.681,44.815,-170.37,-337.36,-1450.5
-861.94,-331.12,1644.4,31.921,120.18,52.643,-170.37,-337.36,-1450.5
-711.67,-379.52,1760.5,27.946,110.84,59.7,-170.37,-337.36,-1450.5
-949.89,-245.24,1660.2,26.527,36.484,53.551,-170.37,-337.36,-1450.5
-978.33,-37.05,1534.5,26.054,-10.101,43.861,-170.37,-337.36,-1450.5
-982.73,59.75,1486.8,22.583,-32.578,34.203,-170.37,-337.36,-1450.5
-963.81,111.76,1497.7,15.587,-46.455,26.207,-170.37,-337.36,-1450.5
-908.2,139.4,1344.5,8.499,-64.758,18.547,-170.37,-337.36,-1450.5
-798.71,104.49,1251.6,2.48,-77.545,10.956,-170.37,-337.36,-1450.5
-721.25,105.29,1177.7,-2.441,-85.236,4.41,-170.37,-337.36,-1450.5
-663.64,87.34,1118.3,-7.202,-90.82,-0.664,-170.37,-337.36,-1450.5
-603.76,61.77,1080.8,-11.467,-98.19,-4.311,-170.37,-337.36,-1450.5
-561.65,49.38,1043.3,-15.579,-103.82,-6.973,-170.37,-337.36,-1450.5
-522.22,32.9,993.96,-19.44,-100.7,-8.263,-170.37,-337.36,-1450.5
-471.86,11.6,956.36,-23.331,-95.627,-9.293,-170.37,-337.36,-1450.5
-410.89,7.93,915.47,-26.97,-92.896,-10.002,-170.37,-337.36,-1450.5
-352.17,3.17,854.61,-30.136,-91.133,-10.735,-170.37,-337.36,-1450.5
-305.24,4.58,792.97,-33.073,-88.341,-10.872,-170.37,-337.36,-1450.5
-267.15,-3.42,729.49,-35.164,-82.84,-10.307,89.4,-337.36,132.49
-237,-11.96,667.97,-36.56,-71.205,-8.492,89.4,-337.36,132.49
-217.9,-32.1,628.72,-37.239,-56.19,-5.913,89.4,-337.36,132.49
-221.13,-44.31,597.23,-37.216,-40.092,-2.998,89.4,-337.36,132.49
-237.61,-40.1,568.36,-37.01,-23.323,-0.557,89.4,-337.36,132.49
-266.6,-26.31,538.76,-36.461,-7.919,1.831,89.4,-337.36,132.49
-279.79,-21.48,482.24,-35.614,7.774,3.967,89.4,-337.36,132.49
-317.87,-19.84,425.48,-33.981,26.222,6.172,89.4,-337.36,132.49
-366.15,-48.03,378.05,-31.174,55.267,9.59,89.4,-337.36,132.49
-373.11,-56.7,370.36,-27.824,89.912,13.878,89.4,-337.36,132.49
-425.35,-48.28,367.19,-24.017,124.3,18.517,89.4,-337.36,132.49
-413.02,-68.48,461.67,-20.37,153.79,23.369,89.4,-337.36,132.49
-445.92,-70.07,498.35,-17.075,170.97,26.901,89.4,-337.36,132.49
-510.44,-57.25,450.87,-13.054,196.98,30.121,89.4,-337.36,132.49
-549.19,-47.36,417.79,-9.094,234.46,33.417,89.4,-337.36,132.49
-584.05,-58.78,408.75,-5.157,249.99,36.812,89.4,-337.36,132.49
-655.88,-51.82,396.48,-1.915,249.99,39.558,89.4,-337.36,132.49
-694.03,-69.46,503.3,1.114,249.99,39.65,128.2,102.9,-86.62
-707.64,-95.4,563.23,5.646,249.99,35.98,128.2,102.9,-86.62
-750.85,-95.4,471.19,11.581,228.55,31.181,128.2,102.9,-86.62
-842.41,-70.86,398.86,17.982,222.53,27.435,128.2,102.9,-86.62
-856.75,-56.76,413.76,24.406,209.24,24.109,128.2,102.9,-86.62
-906.13,-69.34,428.65,31.265,177.05,19.829,128.2,102.9,-86.62
-892.58,-119.87,467.71,38.597,133.54,14.458,128.2,102.9,-86.62
-894.84,-139.89,461.91,46.242,101.25,8.415,128.2,102.9,-86.62
-1044,-76.78,429.38,52.597,84.488,4.326,128.2,102.9,-86.62
-1063.6,-47.06,532.23,55.984,63.042,3.334,128.2,102.9,-86.62
