148.62,26.43,1059,52.818,-7.195,-0.435,-165.31,-172.05,-1459
166.63,71.11,1218.6,48.645,-5.463,2.762,-165.31,-172.05,-1459
203.86,49.93,1416.6,45.792,-8.713,6.638,-165.31,-172.05,-1459
259.22,-34,1534.1,45.242,-14.351,10.666,-165.31,-172.05,-1459
307.5,-76.48,1687.7,44.991,-15.129,14.931,-165.31,-172.05,-1459
314.33,-91.61,1818.9,43.785,-13.107,19.226,-165.31,-172.05,-1459
313.72,-114.81,1945.6,40.977,-9.941,23.697,-165.31,-172.05,-1459
311.83,-106.75,1999.9,36.743,-10.643,27.573,-165.31,-172.05,-1459
299.74,-106.93,1999.9,30.647,-12.527,30.571,-165.31,-172.05,-1459
277.22,-117.13,1999.9,22.026,-19.402,32.013,-165.31,-172.05,-1459
229.92,-120.79,1956.4,11.368,-34.92,31.723,-165.31,-172.05,-1459
185.06,-123.35,1794.5,-0.122,-54.352,30.113,-165.31,-172.05,-1459
151.92,-100.1,1633.9,-11.909,-72.441,29.076,-165.31,-172.05,-1459
138.61,-88.5,1492.4,-22.491,-84.473,29.022,-165.31,-172.05,-1459
127.44,-109.56,1327.5,-32.898,-92.4,31.258,-165.31,-172.05,-1459
130.62,-126.83,1238.7,-37.857,-91.225,34.348,-165.31,-172.05,-1459
122.5,-118.29,1165.2,-41.405,-85.213,38.467,-165.31,-172.05,-1459
102.72,-128.42,1088,-44.136,-74.417,43.19,-165.31,-172.05,-1459
101.75,-130.98,1016.7,-46.112,-63.438,47.401,-165.31,-172.05,-1459
98.82,-130.62,952.09,-46.883,-53.711,51.041,-165.31,-172.05,-1459
108.7,-139.22,872.44,-47.112,-44.746,54.153,-165.31,-172.05,-1459
110.72,-129.09,802.19,-47.119,-33.325,56.747,-165.31,-172.05,-1459
92.53,-120,758.79,-47.05,-17.403,59.029,111.33,-172.05,-42.46
53.53,-103.7,724.24,-47.066,-2.571,61.096,111.33,-172.05,-42.46
11.84,-91.19,696.11,-47.447,10.872,62.744,111.33,-172.05,-42.46
