5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,5.662208e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,7.288241e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.402849e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.589492e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.657416e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,8.948055e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.234861e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.421240e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,9.514544e-03,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,3.993671e+00,
3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.564275e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.789169e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.775216e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.804812e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.797145e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.759974e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.750749e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.742565e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,3.820522e-01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,1.187696e+01,
2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.852592e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.491312e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.662196e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.277456e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.603589e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.625577e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.681603e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.867731e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,2.948800e-02,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,6.313767e+00,
2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.292636e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.093909e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.153973e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.165870e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.144370e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.148359e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.151325e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.148388e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,2.143127e-02,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,6.284979e+00,
