-2.1216,-0.2295,2.1667,0.19148,0.54702,-0.50894,1.6486,4.1511,-2.9053
-0.7257,-0.3284,2.6813,0.36737,0.40108,-0.49482,1.6486,4.1511,-2.9053
0.1227,0.0983,4.7742,0.59722,0.39176,-0.406,2.8852,4.0333,0.88942
-1.6003,-0.1929,6.0858,0.75847,0.14928,-0.36299,2.8852,4.0333,0.88942
-1.5747,-0.3333,8.1586,0.94928,-0.16965,-0.35767,2.8852,4.0333,0.88942
-1.8695,-1.4471,14.59,0.97046,-0.13662,-0.3044,2.8852,4.0333,0.88942
-4.2493,-1.6937,16.643,0.8373,0.40361,-0.28882,2.8852,4.0333,0.88942
-2.7673,-1.6943,16.265,0.75395,0.65647,-0.26218,2.8852,4.0333,0.88942
-3.429,-2.2272,16.643,0.67644,1.5506,-0.21359,2.8852,4.0333,0.88942
-2.8326,-2.6019,18.928,0.52424,1.9972,-0.23103,2.8852,4.0333,0.88942
-3.4631,-2.2504,19.111,0.23236,2.1989,-0.26897,2.8852,4.0333,0.88942
-3.2581,-1.8536,15.539,-0.092677,2.4646,-0.3317,2.8852,4.0333,0.88942
-3.2349,-1.7072,13.986,-0.35514,2.0815,-0.41825,3.2973,4.0333,-2.9053
-2.5177,-1.427,13.64,-0.59641,1.612,-0.49482,3.2973,4.0333,-2.9053
-1.9891,-0.7941,10.885,-0.88204,1.0292,-0.57151,3.2973,4.0333,-2.9053
-1.1255,-0.506,7.5427,-1.0238,0.43516,-0.58842,3.2973,4.0333,-2.9053
0.517,-0.6262,4.873,-0.97498,0.30746,-0.4895,3.2973,4.0333,-2.9053
1.7401,-0.6854,4.1693,-0.76753,0.73543,-0.30466,3.2973,4.0333,-2.9053
1.0486,-1.4508,3.3496,-0.43529,1.4199,0.016912,3.2973,4.0333,-2.9053
-1.2598,-1.6498,4.8553,-0.034889,1.9052,0.28243,3.2973,4.0333,-2.9053
-3.9899,-1.8396,7.2272,0.28096,2.034,0.43076,3.2973,4.0333,-2.9053
-6.2292,-1.8866,10.094,0.40041,1.5482,0.44581,3.2973,4.0333,-2.9053
-6.5387,-2.3944,10.06,0.42118,0.71532,0.33037,4.0333,4.416,-1.6898
-5.5273,-3.0402,11.531,0.36486,0.17883,0.19815,4.0333,4.416,-1.6898
-4.2236,-2.4225,11.978,0.22344,-0.20666,0.11811,4.0333,4.416,-1.6898
-3.3929,-2.6373,12.813,0.015184,-0.0514,0.021031,3.1796,4.2689,0.88942
-1.3275,-2.2156,11.039,-0.19455,0.56606,-0.012654,3.1796,4.2689,0.88942
-0.5695,-2.5446,10.335,-0.30639,1.6915,0.026372,3.1796,4.2689,0.88942
-4.7827,-1.8744,10.73,-0.35926,2.0387,0.062326,3.1796,4.2689,0.88942
-4.6313,-2.3199,9.9426,-0.24634,0.62851,-0.070843,3.1796,4.2689,0.88942
-3.6285,-3.5468,9.2462,-0.15619,0.083619,-0.015307,3.1796,4.2689,0.88942
-3.3252,-3.2043,9.1235,-0.046199,-0.75234,-0.068452,3.1796,4.2689,0.88942
-1.9067,-3.8,8.8715,0.035954,-0.24847,-0.031433,3.7683,4.0333,1.6008
1.3898,-3.6853,8.5754,0.13303,0.71239,-0.047264,3.7683,4.0333,1.6008
-2.2455,-0.4413,13.241,-0.074962,3.3044,-0.0019897,3.7683,4.0333,1.6008
-3.349,-1.8799,12.213,-0.16579,1.6472,-0.026093,3.7683,4.0333,1.6008
-2.8381,-2.4615,10.851,-0.20759,-0.084963,-0.1068,3.7683,4.0333,1.6008
-0.7153,-1.7706,12.272,-0.3124,-0.061785,-0.11971,3.7683,4.0333,1.6008
-1.7804,-2.3444,11.121,-0.38429,0.22358,-0.092537,3.7683,4.0333,1.6008
-0.5273,-3.2959,9.5142,-0.35287,-0.31079,-0.048328,3.7683,4.0333,1.6008
1.6003,-3.4534,10.35,-0.35126,0.27311,0.047264,3.7683,4.0333,1.6008
1.8469,-3.1494,10.453,-0.4297,1.4698,0.21598,3.7683,4.0333,1.6008
0.0421,-4.1669,8.4637,-0.40294,0.59202,0.29655,4.475,3.6212,-1.1858
-0.1727,-5.788,8.9514,-0.17923,0.096534,0.34715,4.475,3.6212,-1.1858
-8.9185,-3.8452,10.264,0.093218,0.71133,0.24115,4.475,3.6212,-1.1858
-1.8579,-3.2843,7.1857,0.24035,0.64488,-0.061121,4.475,3.6212,-1.1858
0.4517,-1.2238,7.641,0.37031,0.76686,-0.1506,4.475,3.6212,-1.1858
1.7792,-0.4816,10.817,0.32796,2.2504,-0.1458,4.475,3.6212,-1.1858
-1.4636,-1.712,13.231,0.26805,1.1353,-0.12917,4.475,3.6212,-1.1858
3.1567,-1.8195,12.484,0.18136,0.38523,-0.070441,4.475,3.6212,-1.1858
2.0148,-2.8479,12.221,0.058451,0.44541,0.12676,4.475,3.6212,-1.1858
1.12,-2.8687,11.211,-0.14301,0.50014,0.1498,4.475,3.6212,-1.1858
0.6415,-2.8241,8.7585,-0.16738,1.5601,0.11146,3.945,3.209,-1.0079
-1.4746,-3.8123,9.2462,-0.04407,1.1217,0.016912,3.945,3.209,-1.0079
0.484,-5.0812,10.569,0.029688,0.82238,-0.096133,3.945,3.209,-1.0079
2.6654,-1.8683,13.364,-0.13303,1.5119,-0.012776,3.945,3.209,-1.0079
3.512,-2.2479,12.397,-0.23928,2.2232,0.16832,3.945,3.209,-1.0079
0.1831,-2.6886,14.316,-0.40586,2.4757,0.2064,3.945,3.209,-1.0079
-1.239,-3.0048,12.765,-0.58336,1.3317,0.18521,3.945,3.209,-1.0079
