-8.4344,2.7423,-4.9866,-0.26379,0.2004,-0.41652,-4.8283,4.5633,1.6898
-7.0734,2.4536,-5.5835,-0.13982,0.029688,-0.41359,-4.8283,4.5633,1.6898
-5.4169,2.0435,-5.3534,0.040073,-0.13315,-0.38057,-4.8283,4.5633,1.6898
-4.0918,2.2357,-3.689,0.18576,-0.22145,-0.30746,-4.8283,4.5633,1.6898
-3.327,2.5507,-2.6868,0.29627,-0.3498,-0.19481,-4.8283,4.5633,1.6898
-3.8977,2.6105,-2.2339,0.34421,-0.53702,-0.14528,-4.8283,4.5633,1.6898
-5.6555,2.8876,-1.6241,0.41425,-1.0619,-0.11345,-4.8283,4.5633,1.6898
-6.0022,3.653,-1.1151,0.49854,-1.8391,-0.11451,-4.8283,4.5633,1.6898
-5.625,4.0228,-0.6934,0.56751,-2.3152,-0.11997,-4.8283,4.5633,1.6898
-5.2631,4.0173,-0.3656,0.66846,-2.6145,-0.10812,-4.8283,4.5633,1.6898
-5.3339,4.0448,0.2173,0.79641,-2.7124,-0.069778,-4.8283,4.5633,1.6898
-5.8337,3.4503,1.1072,0.91825,-2.5831,-0.033947,-4.8283,4.5633,1.6898
-6.499,3.4613,2.3596,0.98697,-2.2923,-0.022375,-4.8283,4.5633,1.6898
-6.9922,2.8015,5.2301,1.037,-1.7445,-0.011048,-4.8283,4.5633,1.6898
-8.4143,2.4725,7.276,1.0401,-1.3037,-0.0097215,-4.8283,4.5633,1.6898
-10.853,2.0929,9.306,0.9943,-0.81346,-0.057125,-4.8283,4.5633,1.6898
-12.417,1.8817,9.7815,0.92639,-0.61799,-0.12757,-4.8283,4.5633,1.6898
-13.24,1.5912,10.411,0.85382,-0.57432,-0.21785,-4.8283,4.5633,1.6898
-13.077,1.6449,11.546,0.72717,-0.87471,-0.33329,2.944,3.739,2.2234
-12.846,1.5161,12.285,0.55168,-1.0935,-0.42743,2.944,3.739,2.2234
-11.814,1.6956,12.211,0.36072,-1.1509,-0.50932,2.944,3.739,2.2234
-10.085,1.4886,12.109,0.22504,-1.0386,-0.54435,2.944,3.739,2.2234
-8.5681,1.1682,11.55,0.098,-0.72531,-0.53623,2.944,3.739,2.2234
-7.6398,1.297,10.756,-0.05126,-0.22277,-0.48056,2.944,3.739,2.2234
-7.6764,1.3593,10.294,-0.14488,-0.044209,-0.43769,2.944,3.739,2.2234
-7.0514,0.8972,10.389,-0.2478,0.017715,-0.39481,3.2385,3.6212,0.50388
-6.2836,0.8508,10.471,-0.34475,0.11079,-0.3462,3.2385,3.6212,0.50388
-5.3833,0.6879,10.034,-0.42104,0.27072,-0.31398,3.2385,3.6212,0.50388
-5.5261,0.6329,10.88,-0.47483,0.29054,-0.30267,3.2385,3.6212,0.50388
