-7.4738,0.3729,12.731,0.77911,0.78789,0.13355,131.57,43.86,44.16,1,0.0003473,0.0012375,-0.00061605,0.039711,0.14184,-0.070545
-7.2272,0.3833,14.4,0.75487,0.71106,0.043406,131.57,43.86,44.16,1,0.00070992,0.0024286,-0.0012993,0.08099,0.27841,-0.14869
-7.2687,0.4932,15.734,0.71613,0.61439,-0.0514,131.57,43.86,44.16,0.99999,0.0010906,0.0035828,-0.0020244,0.12414,0.41081,-0.23154
-7.1735,0.6152,16.548,0.66047,0.45792,-0.15766,131.57,43.86,44.16,0.99998,0.0014876,0.004696,-0.0027855,0.16897,0.53859,-0.31841
-6.7999,0.484,16.68,0.6028,0.29014,-0.26992,131.57,43.86,44.16,0.99998,0.0018682,0.0057726,-0.0035873,0.21172,0.66226,-0.40986
-5.8282,0.4712,16.141,0.53955,0.12984,-0.37936,131.57,43.86,44.16,0.99996,0.002261,0.0067858,-0.0044514,0.25564,0.77875,-0.50837
-4.3536,0.3992,16.205,0.48403,0.056985,-0.47164,77.59,53.98,40.76,0.99995,0.0028074,0.0074659,-0.0055473,0.31698,0.85731,-0.63332
-2.5824,0.2325,16.271,0.41226,0.086027,-0.52983,77.59,53.98,40.76,0.99994,0.0033626,0.0079609,-0.0067424,0.37921,0.91483,-0.76963
-0.993,-0.0732,16.361,0.33702,0.22185,-0.54994,77.59,53.98,40.76,0.99993,0.003892,0.0082553,-0.0080166,0.43844,0.94954,-0.91505
-0.1532,-0.2417,17.269,0.26005,0.41,-0.53877,77.59,53.98,40.76,0.99991,0.0043956,0.0084397,-0.0093179,0.49472,0.97177,-1.0636
0.1123,-0.4236,17.749,0.16924,0.52171,-0.52171,77.59,53.98,40.76,0.99989,0.0048643,0.0085962,-0.01063,0.54696,0.99092,-1.2134
0.1538,-0.705,17.813,0.076568,0.57245,-0.51173,77.59,53.98,40.76,0.99988,0.0052817,0.0087522,-0.011955,0.59328,1.0101,-1.3648
0.1056,-1.076,17.936,-0.0075922,0.5329,-0.50932,77.59,53.98,40.76,0.99986,0.0056352,0.0089116,-0.013295,0.6322,1.0297,-1.5179
0.6989,-1.3385,17.935,-0.086952,0.42624,-0.50773,77.59,53.98,40.76,0.99983,0.0059386,0.0089659,-0.014649,0.66548,1.0373,-1.6727
1.778,-1.6418,18.273,-0.15966,0.35301,-0.48389,77.59,53.98,40.76,0.99981,0.0061871,0.0088483,-0.016,0.69276,1.0251,-1.8275
2.3438,-1.5381,19.446,-0.24461,0.32104,-0.43968,77.59,53.98,40.76,0.99979,0.0064494,0.0086633,-0.017332,0.72181,1.0054,-1.98
1.8549,-1.4655,19.999,-0.35327,0.27217,-0.39828,77.59,53.98,40.76,0.99977,0.0067147,0.008548,-0.018666,0.75112,0.99371,-2.1327
1.1292,-1.4587,19.713,-0.47164,0.19881,-0.37418,77.59,53.98,40.76,0.99974,0.0069643,0.0085236,-0.020005,0.77844,0.99249,-2.2859
