4.6722,0.0146,10.784,0.91319,-0.10666,-0.10479,99.52,-204.1,67.94,1,-0.00025983,-0.00037506,0.0012175,-0.029827,-0.042942,0.13953
5.3741,0.8551,13.711,0.84675,-0.06058,-0.042743,99.52,-204.1,67.94,1,-0.00044894,-0.00070275,0.0024744,-0.051644,-0.080402,0.28358
5.7098,0.824,13.807,0.78576,-0.087493,0.024243,99.52,-204.1,67.94,0.99999,-0.00064672,-0.0010578,0.0037323,-0.07456,-0.12093,0.42777
6.568,0.0977,13.76,0.77791,-0.19668,0.092677,99.52,-204.1,67.94,0.99999,-0.00090797,-0.0014886,0.0049626,-0.10489,-0.17006,0.56883
7.5818,-0.5212,15.444,0.79042,-0.24061,0.16352,99.52,-204.1,67.94,0.99998,-0.0012152,-0.0019327,0.0061837,-0.14062,-0.22061,0.70888
8.2153,-0.7062,17.84,0.78364,-0.21958,0.24168,99.52,-204.1,67.94,0.99997,-0.0015329,-0.0023431,0.0074209,-0.17765,-0.26719,0.8508
8.2324,-0.921,19.999,0.74929,-0.17045,0.32531,59.04,-197.36,98.51,0.99996,-0.0020619,-0.0025137,0.0086314,-0.23876,-0.286,0.9897
7.8082,-1.0229,19.999,0.69202,-0.15713,0.40307,59.04,-197.36,98.51,0.99994,-0.0026041,-0.0026573,0.0098504,-0.30139,-0.30155,1.1296
7.2986,-0.9753,19.999,0.60628,-0.19761,0.46632,59.04,-197.36,98.51,0.99993,-0.0031544,-0.0027746,0.011081,-0.36497,-0.31392,1.2708
5.9418,-1.1981,19.999,0.47696,-0.27377,0.51292,59.04,-197.36,98.51,0.99991,-0.0037344,-0.0028126,0.012312,-0.43188,-0.31701,1.4121
4.1852,-1.3092,19.999,0.30706,-0.50773,0.52623,59.04,-197.36,98.51,0.9999,-0.0043393,-0.0027577,0.013536,-0.50149,-0.30925,1.5526
3.0634,-1.4301,19.999,0.12224,-0.84076,0.51826,59.04,-197.36,98.51,0.99988,-0.0049682,-0.0026639,0.014748,-0.57376,-0.29683,1.6916
2.9022,-1.2769,19.999,-0.074176,-1.1879,0.50494,59.04,-197.36,98.51,0.99985,-0.0056093,-0.0025993,0.015962,-0.64746,-0.28756,1.8308
3.3795,-0.9674,19.999,-0.25766,-1.4452,0.50747,59.04,-197.36,98.51,0.99983,-0.0062541,-0.002598,0.01719,-0.7217,-0.28534,1.9718
3.9325,-0.9045,18.747,-0.41013,-1.6024,0.5369,53.98,-239.53,100.21,0.9998,-0.006847,-0.0026838,0.018463,-0.79017,-0.29299,2.118
4.5349,-1.0809,15.865,-0.51864,-1.6618,0.58629,53.98,-239.53,100.21,0.99977,-0.007474,-0.0028794,0.019737,-0.86282,-0.31298,2.2642
5.1251,-1.0272,14.3,-0.58856,-1.6177,0.6538,53.98,-239.53,100.21,0.99974,-0.0081082,-0.0031618,0.021014,-0.93657,-0.3427,2.4111
5.3448,-0.8295,13.043,-0.64155,-1.4852,0.73557,53.98,-239.53,100.21,0.99971,-0.0087342,-0.0034902,0.022302,-1.0096,-0.37751,2.5592
4.9207,-0.8423,11.748,-0.68829,-1.2906,0.82477,53.98,-239.53,100.21,0.99967,-0.0093729,-0.0038057,0.023594,-1.0841,-0.41061,2.708
4.2847,-0.7397,10.34,-0.71572,-1.1068,0.90335,53.98,-239.53,100.21,0.99963,-0.010014,-0.0040946,0.024897,-1.1589,-0.44046,2.8579
