-2.984,-1.2744,12.264,0.61106,1.0385,0.52836,-170.37,-337.36,-1450.5,0.99997,0.0053906,-0.0043715,0.0027594,0.61635,-0.50263,0.31351
-3.653,-1.637,13.066,0.60893,1.0578,0.57777,-170.37,-337.36,-1450.5,0.99989,0.011085,-0.0076493,0.0066606,1.2646,-0.88494,0.75355
-4.7174,-1.7871,13.779,0.60228,1.0609,0.62451,-170.37,-337.36,-1450.5,0.99978,0.016932,-0.004873,0.011774,1.9338,-0.58113,1.3396
-6.1975,-1.9806,14.445,0.59894,1.2308,0.68164,-170.37,-337.36,-1450.5,0.99969,0.01928,0.0024762,0.015317,2.2136,0.24983,1.7604
-7.4127,-2.63,15.757,0.5843,1.6525,0.78217,-170.37,-337.36,-1450.5,0.99959,0.018947,0.010315,0.019012,2.1937,1.1403,2.2011
-8.6194,-3.3112,16.444,0.55713,2.0975,0.91879,-170.37,-337.36,-1450.5,0.99944,0.01662,0.017974,0.022715,1.9518,2.0156,2.6383
-7.1167,-3.7952,17.605,0.48775,1.9345,1.042,-170.37,-337.36,-1450.5,0.99942,0.012257,0.015308,0.027777,1.4533,1.7143,3.2058
-9.4989,-2.4524,16.602,0.46298,0.63677,0.93464,-170.37,-337.36,-1450.5,0.99914,0.014532,0.022047,0.031867,1.7462,2.4719,3.6913
-9.7833,-0.3705,15.345,0.45473,-0.1763,0.76552,-170.37,-337.36,-1450.5,0.99884,0.020088,0.026774,0.034584,2.4093,2.9862,4.0288
-9.8273,0.5975,14.868,0.39415,-0.56859,0.59695,-170.37,-337.36,-1450.5,0.99851,0.026163,0.030729,0.036824,3.1303,3.4076,4.3172
-9.6381,1.1176,14.977,0.27204,-0.81079,0.4574,-170.37,-337.36,-1450.5,0.99814,0.032594,0.033881,0.038922,3.8904,3.7325,4.593
-9.082,1.394,13.445,0.14834,-1.1302,0.32371,-170.37,-337.36,-1450.5,0.99773,0.038747,0.037212,0.040715,4.6203,4.0772,4.8382
-7.9871,1.0449,12.516,0.043284,-1.3534,0.19122,-170.37,-337.36,-1450.5,0.99727,0.044862,0.040173,0.042763,5.347,4.3753,5.1151
-7.2125,1.0529,11.777,-0.042603,-1.4876,0.076969,-170.37,-337.36,-1450.5,0.99677,0.051166,0.042448,0.044985,6.0941,4.5897,5.4125
-6.6364,0.8734,11.183,-0.1257,-1.5851,-0.011589,-170.37,-337.36,-1450.5,0.99622,0.057189,0.044586,0.047753,6.8123,4.7825,5.7734
-6.0376,0.6177,10.808,-0.20014,-1.7137,-0.075241,-170.37,-337.36,-1450.5,0.99565,0.06216,0.044938,0.052866,7.4104,4.756,6.3869
-5.6165,0.4938,10.433,-0.2719,-1.812,-0.1217,-170.37,-337.36,-1450.5,0.99533,0.061788,0.043271,0.060186,7.3891,4.5139,7.2123
-5.2222,0.329,9.9396,-0.33929,-1.7575,-0.14422,-170.37,-337.36,-1450.5,0.99523,0.057718,0.042047,0.066425,6.9395,4.3601,7.9013
-4.7186,0.116,9.5636,-0.4072,-1.669,-0.16219,-170.37,-337.36,-1450.5,0.99531,0.053487,0.037374,0.071473,6.4344,3.8275,8.4299
-4.1089,0.0793,9.1547,-0.47072,-1.6213,-0.17457,-170.37,-337.36,-1450.5,0.99526,0.051483,0.031068,0.076384,6.1644,3.0942,8.9441
-3.5217,0.0317,8.5461,-0.52597,-1.5906,-0.18736,-170.37,-337.36,-1450.5,0.99512,0.049808,0.02489,0.081508,5.9278,2.3738,9.488
-3.0524,0.0458,7.9297,-0.57723,-1.5418,-0.18975,-170.37,-337.36,-1450.5,0.99474,0.04943,0.019624,0.087492,5.8441,1.7416,10.142
-2.6715,-0.0342,7.2949,-0.61373,-1.4458,-0.17989,89.4,-337.36,132.49,0.9943,0.046548,0.022335,0.093249,5.5545,2.0479,10.815
-2.37,-0.1196,6.6797,-0.63809,-1.2428,-0.14821,89.4,-337.36,132.49,0.99381,0.043541,0.025067,0.099039,5.2549,2.3612,11.49
-2.179,-0.321,6.2872,-0.64994,-0.9807,-0.1032,89.4,-337.36,132.49,0.99328,0.040294,0.027835,0.10483,4.9322,2.6852,12.165
-2.2113,-0.4431,5.9723,-0.64954,-0.69974,-0.052325,89.4,-337.36,132.49,0.99271,0.036902,0.03082,0.11055,4.5996,3.0399,12.831
-2.3761,-0.401,5.6836,-0.64595,-0.40706,-0.0097215,89.4,-337.36,132.49,0.99207,0.03354,0.03418,0.1162,4.2798,3.4411,13.489
-2.666,-0.2631,5.3876,-0.63636,-0.13821,0.031957,89.4,-337.36,132.49,0.99137,0.030335,0.03802,0.12172,3.9889,3.8991,14.135
-2.7979,-0.2148,4.8224,-0.62158,0.13568,0.069237,89.4,-337.36,132.49,0.99062,0.027186,0.042293,0.12708,3.7155,4.4094,14.764
-3.1787,-0.1984,4.2548,-0.59308,0.45766,0.10772,89.4,-337.36,132.49,0.98981,0.024107,0.047166,0.13216,3.4638,4.9909,15.361
-3.6615,-0.4803,3.7805,-0.54409,0.96459,0.16738,89.4,-337.36,132.49,0.98897,0.020788,0.052602,0.1369,3.1982,5.6443,15.92
-3.7311,-0.567,3.7036,-0.48562,1.5693,0.24222,89.4,-337.36,132.49,0.98804,0.01735,0.058402,0.14162,2.9314,6.3438,16.477
-4.2535,-0.4828,3.6719,-0.41918,2.1694,0.32318,89.4,-337.36,132.49,0.98702,0.014045,0.064759,0.14627,2.6957,7.1074,17.026
-4.1302,-0.6848,4.6167,-0.35552,2.6841,0.40787,89.4,-337.36,132.49,0.98589,0.010456,0.070994,0.1512,2.4349,7.8641,17.606
-4.4592,-0.7007,4.9835,-0.29801,2.984,0.46951,89.4,-337.36,132.49,0.98467,0.0068729,0.077375,0.15617,2.1855,8.6403,18.189
-5.1044,-0.5725,4.5087,-0.22784,3.4379,0.52571,89.4,-337.36,132.49,0.98335,0.0034676,0.08437,0.1609,1.9737,9.4865,18.749
-5.4919,-0.4736,4.1779,-0.15872,4.0921,0.58324,89.4,-337.36,132.49,0.98191,0.00014235,0.091934,0.16551,1.7893,10.399,19.298
-5.8405,-0.5878,4.0875,-0.090007,4.3631,0.64249,89.4,-337.36,132.49,0.98038,-0.0032542,0.099671,0.17003,1.608,11.335,19.838
-6.5588,-0.5182,3.9648,-0.033423,4.3631,0.69042,89.4,-337.36,132.49,0.97876,-0.0065267,0.10751,0.17444,1.4505,12.282,20.368
-6.9403,-0.6946,5.033,0.019443,4.3631,0.69202,128.2,102.9,-86.62,0.97881,-0.011517,0.1136,0.17,0.94573,13.079,19.815
